
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/63412/html.zst	1716172	3M	1m4.973s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/54445/html.zst	1883416	3M	1m9.923s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2022-49/1232/html.zst	6572156	3M	4m41.291s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/4350/html.zst	1757116	3M	1m1.096s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/35269/html.zst	1933904	3M	1m16.813s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/38795/html.zst	1225584	3M	0m56.798s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/3460/html.zst	684500	3M	0m29.911s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/27289/html.zst	832504	3M	0m29.780s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/14326/html.zst	1971884	3M	1m11.540s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2018-43/431/html.zst	5704924	3M	4m7.201s	
/users/arefevni/hplt/two/html_sample0.01_bs10/survey_00003/6746/html.zst	438612	3M	0m18.086s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/34070/html.zst	979368	3M	0m33.065s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00010/5588/html.zst	1969764	3M	1m24.276s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/10064/html.zst	1795228	3M	1m14.415s	
/users/arefevni/hplt/two/html_sample0.01_bs10/survey_00003/7493/html.zst	376384	3M	0m16.589s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/16738/html.zst	2032624	3M	1m14.276s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/18336/html.zst	1000532	3M	0m44.969s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/30664/html.zst	1588632	3M	0m56.524s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/781/html.zst	2628452	3M	1m49.745s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00010/5147/html.zst	1925568	3M	1m22.883s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/12041/html.zst	1860644	3M	1m17.065s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00015/11603/html.zst	1456488	3M	0m55.358s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00015/35360/html.zst	1746928	3M	1m16.408s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/11618/html.zst	2203732	3M	1m26.854s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2017-04/1574/html.zst	4701096	3M	3m44.325s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/23053/html.zst	2524364	3M	1m33.958s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/12071/html.zst	2047692	3M	1m12.954s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00005/29638/html.zst	1389528	3M	0m50.351s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/9069/html.zst	1371564	3M	0m45.925s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/14225/html.zst	1442128	3M	0m55.138s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/45804/html.zst	842576	3M	0m41.473s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/23881/html.zst	2373648	3M	3m30.509s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2022-40/6018/html.zst	6360336	3M	4m0.516s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/14750/html.zst	1373792	3M	0m45.980s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/13066/html.zst	2342568	3M	1m22.650s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00005/31254/html.zst	1640576	3M	1m2.628s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2021-43/953/html.zst	7005556	3M	3m20.172s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00010/1076/html.zst	1676108	3M	1m9.790s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2014-35/4257/html.zst	3899136	3M	3m59.492s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/19268/html.zst	2305972	3M	1m25.716s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/69915/html.zst	2163052	3M	1m26.105s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2022-49/4400/html.zst	6583012	3M	4m38.255s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00005/33434/html.zst	1270784	3M	0m45.042s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/7507/html.zst	1205584	3M	0m44.088s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00015/27619/html.zst	1609076	3M	1m22.970s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/34491/html.zst	2171808	3M	1m27.941s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00015/16589/html.zst	1515720	3M	0m54.166s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/9703/html.zst	955088	3M	0m33.517s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/14372/html.zst	1671004	3M	0m53.330s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2018-05/4505/html.zst	3817132	3M	2m55.749s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/20333/html.zst	721872	3M	0m29.361s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/29954/html.zst	681700	3M	0m26.326s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/24774/html.zst	1053688	3M	0m36.089s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/59460/html.zst	694156	3M	0m39.571s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00005/4677/html.zst	1183516	3M	0m38.039s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/39879/html.zst	1869372	3M	1m2.896s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/8104/html.zst	1990116	3M	1m14.395s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/14455/html.zst	917920	3M	0m47.265s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2015-11/2761/html.zst	3652828	3M	3m53.696s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/20167/html.zst	1914456	3M	1m6.555s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/53106/html.zst	2516136	3M	1m43.996s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/5798/html.zst	2374564	3M	1m27.969s	
/users/arefevni/hplt/two/html_sample0.01_bs10/survey_00003/6104/html.zst	497096	3M	0m20.108s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/52963/html.zst	717988	3M	0m42.522s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00005/34053/html.zst	1395712	3M	0m44.259s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/118/html.zst	673752	3M	0m27.001s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/45020/html.zst	2083592	3M	1m15.204s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/35534/html.zst	1944536	3M	1m22.813s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/32392/html.zst	967176	3M	0m32.173s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/44959/html.zst	1808644	3M	1m17.185s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00015/20631/html.zst	1524060	3M	0m59.461s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00010/8254/html.zst	1504148	3M	0m59.838s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/623/html.zst	2040336	3M	1m23.677s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/43425/html.zst	1971088	3M	1m34.051s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/31726/html.zst	2394908	3M	1m44.191s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/20421/html.zst	2112820	3M	1m17.356s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2018-43/1425/html.zst	5751004	3M	4m2.997s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00005/16671/html.zst	1443564	3M	0m47.586s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/9077/html.zst	1773668	3M	1m40.787s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/26010/html.zst	776740	3M	0m28.584s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00015/6408/html.zst	1749404	3M	1m17.883s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00010/6677/html.zst	1396668	3M	0m50.891s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2014-42/3237/html.zst	3872552	3M	3m30.090s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/21623/html.zst	1980024	3M	1m10.625s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00015/3178/html.zst	1600356	3M	1m8.529s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2017-30/30/html.zst	3571468	3M	2m55.171s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/34240/html.zst	708768	3M	0m31.926s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/35634/html.zst	2674108	3M	1m38.020s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/19601/html.zst	1773968	3M	1m8.760s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00015/37/html.zst	1855816	3M	1m21.304s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2014-42/327/html.zst	4156044	3M	3m17.986s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/39098/html.zst	737892	3M	0m30.535s	
/users/arefevni/hplt/two/html_sample0.01_bs10/archivebot_partial/3155/html.zst	9852	3M	0m4.576s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/5510/html.zst	2023140	3M	1m16.311s	
/users/arefevni/hplt/two/html_sample0.01_bs10/survey_00003/98/html.zst	568368	3M	0m24.002s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2018-22/3322/html.zst	4412992	3M	3m22.134s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/1521/html.zst	2451156	3M	1m30.012s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/33661/html.zst	2023064	3M	1m5.473s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/26920/html.zst	1778312	3M	1m11.546s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00015/1479/html.zst	1653748	3M	1m7.682s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2017-04/4862/html.zst	4724452	3M	3m46.565s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/23913/html.zst	556872	3M	0m21.958s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2020-45/29/html.zst	5384604	3M	3m58.209s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/22309/html.zst	2060204	3M	1m24.085s	
/users/arefevni/hplt/two/html_sample0.01_bs10/archivebot_partial/4518/html.zst	109796	3M	0m49.102s	
/users/arefevni/hplt/two/html_sample0.01_bs10/survey_00003/6882/html.zst	340404	3M	0m16.627s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/43130/html.zst	2464276	3M	1m35.346s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/74453/html.zst	1998528	3M	1m51.227s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00005/8933/html.zst	1458252	3M	0m51.075s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00005/1687/html.zst	1412684	3M	1m0.983s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00010/8342/html.zst	2037796	3M	1m21.410s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/20144/html.zst	2462584	3M	1m15.775s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2022-49/2334/html.zst	6633320	3M	4m27.623s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/51128/html.zst	2390436	3M	1m41.218s	
/users/arefevni/hplt/two/html_sample0.01_bs10/survey_00003/6952/html.zst	229452	3M	0m27.028s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00005/1472/html.zst	1355688	3M	0m45.062s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/6911/html.zst	2035012	3M	1m17.890s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/14389/html.zst	774836	3M	0m35.507s	
/users/arefevni/hplt/two/html_sample0.01_bs10/survey_00003/5964/html.zst	211964	3M	0m11.220s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/5871/html.zst	2027072	3M	1m28.622s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/22689/html.zst	1792180	3M	4m19.542s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2022-49/5200/html.zst	6629688	3M	4m28.638s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00005/18150/html.zst	1010892	3M	0m37.498s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/21309/html.zst	1096908	3M	0m53.226s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00015/22694/html.zst	1635896	3M	1m3.933s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/41008/html.zst	2114068	3M	1m21.232s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/7499/html.zst	1166168	3M	0m40.768s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/9411/html.zst	680768	3M	0m29.354s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00010/5321/html.zst	2004580	3M	1m30.989s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/25954/html.zst	1761320	3M	1m6.018s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00015/4631/html.zst	1664968	3M	1m3.090s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/6321/html.zst	870128	3M	0m37.794s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00005/32093/html.zst	1314324	3M	0m46.598s	
/users/arefevni/hplt/two/html_sample0.01_bs10/archivebot_partial/7525/html.zst	791644	3M	3m12.852s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00005/21962/html.zst	1626840	3M	0m53.048s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/19180/html.zst	1418752	3M	0m47.146s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/23207/html.zst	1152568	3M	0m49.625s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/39217/html.zst	1854372	3M	1m6.504s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/2068/html.zst	2017756	3M	1m14.392s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/32315/html.zst	1746852	3M	1m4.777s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/8800/html.zst	2108060	3M	1m43.772s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00011/28783/html.zst	2089316	3M	1m13.253s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/57096/html.zst	1226960	3M	1m3.365s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/26409/html.zst	1391044	3M	0m46.194s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2022-40/5700/html.zst	6353032	3M	4m36.437s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/40582/html.zst	1071744	3M	0m51.988s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/17702/html.zst	1642672	3M	0m56.794s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/41435/html.zst	901888	3M	0m41.074s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/45752/html.zst	1755512	3M	1m9.840s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/48678/html.zst	1760584	3M	1m8.668s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00015/22893/html.zst	2040332	3M	1m33.894s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00015/25561/html.zst	1623136	3M	1m2.873s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00006/7080/html.zst	1261832	3M	0m40.993s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/2044/html.zst	1704624	3M	1m3.606s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2018-22/332/html.zst	4429180	3M	3m14.543s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2022-40/2888/html.zst	6380132	3M	4m36.223s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00005/11865/html.zst	1517008	3M	0m48.585s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00005/11179/html.zst	1731720	3M	1m0.830s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/22654/html.zst	1771692	3M	1m10.392s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/15151/html.zst	2412112	3M	1m24.870s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2014-35/3021/html.zst	3213188	3M	3m1.805s	
/users/arefevni/hplt/two/html_sample0.01_bs10/survey_00003/5181/html.zst	716808	3M	0m25.939s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/36790/html.zst	2427660	3M	1m31.801s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2014-42/2727/html.zst	4204892	3M	6m20.323s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2017-47/52/html.zst	3906984	3M	2m58.946s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00005/18001/html.zst	1483468	3M	0m49.034s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00017/38345/html.zst	1108448	3M	1m8.213s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00005/23694/html.zst	1493152	3M	0m46.071s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/18875/html.zst	2520312	3M	1m41.012s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/72969/html.zst	2249228	3M	1m19.825s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2021-43/2839/html.zst	7002016	3M	4m47.836s	
/users/arefevni/hplt/two/html_sample0.01_bs10/CC-MAIN-2022-40/3792/html.zst	6280508	3M	4m25.752s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00012/3130/html.zst	2258000	3M	1m35.817s	
/users/arefevni/hplt/two/html_sample0.01_bs10/wide00016/18605/html.zst	1998432	3M	1m13.610s	
