Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
220	:	1726269109.000	  1732.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/125/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/125/text.zst|jq -r .t|wc --lines --words --chars --bytes
168	:	1726269109.000	  1743.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/711/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/711/text.zst|jq -r .t|wc --lines --words --chars --bytes
203	:	1726269109.000	  1749.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/504/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/504/text.zst|jq -r .t|wc --lines --words --chars --bytes
155	:	1726269108.000	  1754.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/310/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/310/text.zst|jq -r .t|wc --lines --words --chars --bytes
197	:	1726269109.000	  1766.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/483/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/483/text.zst|jq -r .t|wc --lines --words --chars --bytes
249	:	1726269110.000	  1768.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/339/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/339/text.zst|jq -r .t|wc --lines --words --chars --bytes
237	:	1726269110.000	  1784.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/643/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/643/text.zst|jq -r .t|wc --lines --words --chars --bytes
218	:	1726269109.000	  1787.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/288/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/288/text.zst|jq -r .t|wc --lines --words --chars --bytes
187	:	1726269109.000	  1798.000	0	109	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/83/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/83/text.zst|jq -r .t|wc --lines --words --chars --bytes
209	:	1726269109.000	  1814.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/617/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/617/text.zst|jq -r .t|wc --lines --words --chars --bytes
241	:	1726269110.000	  1855.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/389/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/389/text.zst|jq -r .t|wc --lines --words --chars --bytes
196	:	1726269109.000	  1868.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/629/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/629/text.zst|jq -r .t|wc --lines --words --chars --bytes
184	:	1726269109.000	  1884.000	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hpltn/two/html_stage2/wide00016/403/text.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hpltn/two/html_stage2/wide00016/403/text.zst|jq -r .t|wc --lines --words --chars --bytes
