Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
183	:	1726884085.000	     0.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/luo_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/luo_Latn/1.jsonl.zst|wc --lines
131	:	1726884084.000	     1.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/fuv_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/fuv_Latn/1.jsonl.zst|wc --lines
173	:	1726884084.000	     1.000	0	69	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/mag_Deva/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/mag_Deva/1.jsonl.zst|wc --lines
186	:	1726884085.000	     0.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/lua_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/lua_Latn/1.jsonl.zst|wc --lines
205	:	1726884085.000	     0.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/wol_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/wol_Latn/1.jsonl.zst|wc --lines
176	:	1726884084.000	     1.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/tum_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/tum_Latn/1.jsonl.zst|wc --lines
240	:	1726884085.000	     0.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/cjk_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/cjk_Latn/1.jsonl.zst|wc --lines
140	:	1726884084.000	     1.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/kac_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/kac_Latn/1.jsonl.zst|wc --lines
231	:	1726884085.000	     0.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/twi_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/twi_Latn/1.jsonl.zst|wc --lines
128	:	1726884084.000	     1.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/awa_Deva/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/awa_Deva/1.jsonl.zst|wc --lines
182	:	1726884085.000	     0.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/tpi_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/tpi_Latn/1.jsonl.zst|wc --lines
74	:	1726884084.000	     2.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/bjn_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/bjn_Latn/1.jsonl.zst|wc --lines
139	:	1726884084.000	     2.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ace_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ace_Latn/1.jsonl.zst|wc --lines
249	:	1726884085.000	     1.000	0	69	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/kmb_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/kmb_Latn/1.jsonl.zst|wc --lines
258	:	1726884086.000	     0.000	0	69	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/kas_Deva/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/kas_Deva/1.jsonl.zst|wc --lines
170	:	1726884084.000	     2.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ban_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ban_Latn/1.jsonl.zst|wc --lines
239	:	1726884085.000	     1.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/bam_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/bam_Latn/1.jsonl.zst|wc --lines
213	:	1726884085.000	     1.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/shn_Mymr/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/shn_Mymr/1.jsonl.zst|wc --lines
262	:	1726884086.000	     0.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/kea_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/kea_Latn/1.jsonl.zst|wc --lines
275	:	1726884086.000	     0.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/kam_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/kam_Latn/1.jsonl.zst|wc --lines
241	:	1726884085.000	     1.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ltg_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ltg_Latn/1.jsonl.zst|wc --lines
187	:	1726884085.000	     1.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/kab_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/kab_Latn/1.jsonl.zst|wc --lines
158	:	1726884084.000	     2.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/min_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/min_Latn/1.jsonl.zst|wc --lines
276	:	1726884086.000	     0.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/sat_Olck/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/sat_Olck/1.jsonl.zst|wc --lines
253	:	1726884085.000	     2.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/bem_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/bem_Latn/1.jsonl.zst|wc --lines
2	:	1726884084.000	     3.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/grn_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/grn_Latn/1.jsonl.zst|wc --lines
274	:	1726884086.000	     1.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/fij_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/fij_Latn/1.jsonl.zst|wc --lines
65	:	1726884084.000	     3.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/szl_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/szl_Latn/1.jsonl.zst|wc --lines
234	:	1726884085.000	     3.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/quy_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/quy_Latn/1.jsonl.zst|wc --lines
247	:	1726884085.000	     3.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/lug_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/lug_Latn/1.jsonl.zst|wc --lines
298	:	1726884087.000	     1.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ayr_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ayr_Latn/1.jsonl.zst|wc --lines
172	:	1726884084.000	     4.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/yue_Hant/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/yue_Hant/1.jsonl.zst|wc --lines
76	:	1726884084.000	     5.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/vec_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/vec_Latn/1.jsonl.zst|wc --lines
56	:	1726884084.000	     5.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/yor_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/yor_Latn/1.jsonl.zst|wc --lines
174	:	1726884084.000	     5.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/smo_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/smo_Latn/1.jsonl.zst|wc --lines
25	:	1726884084.000	     5.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/mai_Deva/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/mai_Deva/1.jsonl.zst|wc --lines
29	:	1726884084.000	     5.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/sna_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/sna_Latn/1.jsonl.zst|wc --lines
78	:	1726884084.000	     5.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/sot_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/sot_Latn/1.jsonl.zst|wc --lines
57	:	1726884084.000	     6.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ilo_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ilo_Latn/1.jsonl.zst|wc --lines
153	:	1726884084.000	     6.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/fur_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/fur_Latn/1.jsonl.zst|wc --lines
121	:	1726884084.000	     6.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/srd_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/srd_Latn/1.jsonl.zst|wc --lines
204	:	1726884085.000	     5.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/pap_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/pap_Latn/1.jsonl.zst|wc --lines
312	:	1726884090.000	     0.000	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/bjn_Arab/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/bjn_Arab/1.jsonl.zst|wc --lines
238	:	1726884085.000	     5.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/lao_Laoo/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/lao_Laoo/1.jsonl.zst|wc --lines
17	:	1726884084.000	     6.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ibo_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ibo_Latn/1.jsonl.zst|wc --lines
166	:	1726884084.000	     7.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/xho_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/xho_Latn/1.jsonl.zst|wc --lines
79	:	1726884084.000	     8.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/run_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/run_Latn/1.jsonl.zst|wc --lines
235	:	1726884085.000	     7.000	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/nya_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/nya_Latn/1.jsonl.zst|wc --lines
75	:	1726884084.000	     9.000	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/zul_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/zul_Latn/1.jsonl.zst|wc --lines
