path text_newlines text_wcwords text_chars text_bytes
/nird/home/nikolare/hplt/public/two/cleaned/bam_Latn/1.jsonl.zst   91722 3981771 20743039 22376491
/nird/home/nikolare/hplt/public/two/cleaned/sat_Olck/1.jsonl.zst   45801 1085385 6268396 15266189
/nird/home/nikolare/hplt/public/two/cleaned/tpi_Latn/1.jsonl.zst  282367 12507110 64539430 64927272
/nird/home/nikolare/hplt/public/two/cleaned/bem_Latn/1.jsonl.zst  133538 4522828 32330348 32670071
/nird/home/nikolare/hplt/public/two/cleaned/awa_Deva/1.jsonl.zst  131475 6048872 28780543 71426181
/nird/home/nikolare/hplt/public/two/cleaned/kab_Latn/1.jsonl.zst  345218 9222386 54206451 57540335
/nird/home/nikolare/hplt/public/two/cleaned/ban_Latn/1.jsonl.zst  601139 11337551 77255046 77937675
/nird/home/nikolare/hplt/public/two/cleaned/fij_Latn/1.jsonl.zst  178924 7262968 37699690 37981617
/nird/home/nikolare/hplt/public/two/cleaned/lug_Latn/1.jsonl.zst  407541 9175692 67986051 69515053
/nird/home/nikolare/hplt/public/two/cleaned/min_Latn/1.jsonl.zst  600798 10978094 74799134 75119756
/nird/home/nikolare/hplt/public/two/cleaned/shn_Mymr/1.jsonl.zst   92137 1647683 21216195 57981918
/nird/home/nikolare/hplt/public/two/cleaned/wol_Latn/1.jsonl.zst  161474 5462748 27548211 28677620
/nird/home/nikolare/hplt/public/two/cleaned/ltg_Latn/1.jsonl.zst  151382 3790120 26886637 28896535
/nird/home/nikolare/hplt/public/two/cleaned/ayr_Latn/1.jsonl.zst  188527 3068307 25088804 26041415
/nird/home/nikolare/hplt/public/two/cleaned/szl_Latn/1.jsonl.zst  636571 14683588 103878655 110443966
/nird/home/nikolare/hplt/public/two/cleaned/fur_Latn/1.jsonl.zst  730045 20819255 114773403 118579922
/nird/home/nikolare/hplt/public/two/cleaned/sna_Latn/1.jsonl.zst 1201679 23916168 192679355 193212008
/nird/home/nikolare/hplt/public/two/cleaned/srd_Latn/1.jsonl.zst  917090 23894812 148802539 151509753
/nird/home/nikolare/hplt/public/two/cleaned/smo_Latn/1.jsonl.zst 1012457 37086483 186193040 189781929
/nird/home/nikolare/hplt/public/two/cleaned/vec_Latn/1.jsonl.zst 1578812 35254986 218055938 222453597
/nird/home/nikolare/hplt/public/two/cleaned/yor_Latn/1.jsonl.zst 1468729 42809228 217890534 254851369
/nird/home/nikolare/hplt/public/two/cleaned/ibo_Latn/1.jsonl.zst 1411417 38288349 205208214 241989385
/nird/home/nikolare/hplt/public/two/cleaned/grn_Latn/1.jsonl.zst 1712841 30722098 218697533 227358591
/nird/home/nikolare/hplt/public/two/cleaned/quy_Latn/1.jsonl.zst  494253 17308597 143447468 146108220
/nird/home/nikolare/hplt/public/two/cleaned/pap_Latn/1.jsonl.zst 1387382 46711733 254183425 257644891
/nird/home/nikolare/hplt/public/two/cleaned/nya_Latn/1.jsonl.zst 1343861 27056194 202970474 204605243
/nird/home/nikolare/hplt/public/two/cleaned/bjn_Arab/1.jsonl.zst   19529  548236 3317744 5917879
/nird/home/nikolare/hplt/public/two/cleaned/mai_Deva/1.jsonl.zst  645527 17791377 96765326 245237154
/nird/home/nikolare/hplt/public/two/cleaned/xho_Latn/1.jsonl.zst 1820800 30344550 258725847 259505193
/nird/home/nikolare/hplt/public/two/cleaned/ilo_Latn/1.jsonl.zst 1119850 24782854 156842282 157792639
/nird/home/nikolare/hplt/public/two/cleaned/lao_Laoo/1.jsonl.zst  319953 5177662 84710096 232584284
/nird/home/nikolare/hplt/public/two/cleaned/sot_Latn/1.jsonl.zst 1085450 30999690 171535543 172448228
/nird/home/nikolare/hplt/public/two/cleaned/yue_Hant/1.jsonl.zst 1235188 3268016 74363426 189864670
/nird/home/nikolare/hplt/public/two/cleaned/run_Latn/1.jsonl.zst 1751899 44437460 316627543 322890171
/nird/home/nikolare/hplt/public/two/cleaned/kin_Latn/1.jsonl.zst 1916933 50738747 367201916 374022518
/nird/home/nikolare/hplt/public/two/cleaned/zul_Latn/1.jsonl.zst 2710379 44360686 380920055 382537249
/nird/home/nikolare/hplt/public/two/cleaned/crh_Latn/1.jsonl.zst 1380903 36762128 281197091 317861217
/nird/home/nikolare/hplt/public/two/cleaned/nus_Latn/1.jsonl.zst    8514  393158 1882314 2239267
/nird/home/nikolare/hplt/public/two/cleaned/lmo_Latn/1.jsonl.zst 2124663 59641741 345511383 359161873
/nird/home/nikolare/hplt/public/two/cleaned/gla_Latn/1.jsonl.zst 3306787 80656921 483757451 497774984
/nird/home/nikolare/hplt/public/two/cleaned/azb_Arab/1.jsonl.zst 2389200 39577751 260255339 470185063
/nird/home/nikolare/hplt/public/two/cleaned/lus_Latn/1.jsonl.zst 3433373 125199814 652173584 657838651
/nird/home/nikolare/hplt/public/two/cleaned/oci_Latn/1.jsonl.zst 4194906 102723127 635589898 655413768
/nird/home/nikolare/hplt/public/two/cleaned/sun_Latn/1.jsonl.zst 3237757 69633823 475440494 483149310
/nird/home/nikolare/hplt/public/two/cleaned/gaz_Latn/1.jsonl.zst  973633 28880729 219256615 223536602
/nird/home/nikolare/hplt/public/two/cleaned/mri_Latn/1.jsonl.zst 2795092 86755019 424402693 433290451
/nird/home/nikolare/hplt/public/two/cleaned/tir_Ethi/1.jsonl.zst 1128087 36717347 181696919 456367811
/nird/home/nikolare/hplt/public/two/cleaned/fao_Latn/1.jsonl.zst 4526061 93454271 582037360 625628765
/nird/home/nikolare/hplt/public/two/cleaned/hat_Latn/1.jsonl.zst 4635460 122288150 639124210 657918030
/nird/home/nikolare/hplt/public/two/cleaned/tuk_Latn/1.jsonl.zst 3355083 70675551 570166960 626468983
/nird/home/nikolare/hplt/public/two/cleaned/hau_Latn/1.jsonl.zst 5688445 152622621 853829090 865888264
/nird/home/nikolare/hplt/public/two/cleaned/ltz_Latn/1.jsonl.zst 5058584 107223923 710647689 731012502
/nird/home/nikolare/hplt/public/two/cleaned/plt_Latn/1.jsonl.zst 4736104 117076315 810505635 824046964
/nird/home/nikolare/hplt/public/two/cleaned/jav_Latn/1.jsonl.zst 6430750 137816095 937709276 953584880
/nird/home/nikolare/hplt/public/two/cleaned/bod_Tibt/1.jsonl.zst  464993 5782063 268557549 789194959
/nird/home/nikolare/hplt/public/two/cleaned/asm_Beng/1.jsonl.zst 2676868 73443843 475834166 1236551966
/nird/home/nikolare/hplt/public/two/cleaned/lim_Latn/1.jsonl.zst 7139712 180620629 1125849688 1142266093
/nird/home/nikolare/hplt/public/two/cleaned/ast_Latn/1.jsonl.zst 7426182 194987936 1244360550 1277409154
/nird/home/nikolare/hplt/public/two/cleaned/snd_Arab/1.jsonl.zst 2825658 89532827 428727316 757205250
/nird/home/nikolare/hplt/public/two/cleaned/ydd_Hebr/1.jsonl.zst 2940163 77527525 458624459 814740687
/nird/home/nikolare/hplt/public/two/cleaned/san_Deva/1.jsonl.zst 3281167 43796529 359212412 959365422
/nird/home/nikolare/hplt/public/two/cleaned/mlt_Latn/1.jsonl.zst 8675475 195814467 1442015515 1497286344
/nird/home/nikolare/hplt/public/two/cleaned/kmr_Latn/1.jsonl.zst 7147414 195872630 1123347555 1241174688
/nird/home/nikolare/hplt/public/two/cleaned/gle_Latn/1.jsonl.zst 10993158 295713588 1749841123 1856681147
/nird/home/nikolare/hplt/public/two/cleaned/bak_Cyrl/1.jsonl.zst 3138502 75333469 558670761 1007231084
/nird/home/nikolare/hplt/public/two/cleaned/ory_Orya/1.jsonl.zst 3595619 120131148 781951398 2056994679
/nird/home/nikolare/hplt/public/two/cleaned/ckb_Arab/1.jsonl.zst 5225884 142649342 913083522 1664945422
/nird/home/nikolare/hplt/public/two/cleaned/som_Latn/1.jsonl.zst 16384689 388745018 2565595909 2579576892
/nird/home/nikolare/hplt/public/two/cleaned/amh_Ethi/1.jsonl.zst 7005835 195885285 1031638733 2570470919
/nird/home/nikolare/hplt/public/two/cleaned/epo_Latn/1.jsonl.zst 20353314 471597134 2976887442 3036879702
/nird/home/nikolare/hplt/public/two/cleaned/cym_Latn/1.jsonl.zst 15568883 409040919 2402651213 2431994438
/nird/home/nikolare/hplt/public/two/cleaned/swh_Latn/1.jsonl.zst 34308768 717648642 4665551835 4696409060
/nird/home/nikolare/hplt/public/two/cleaned/pbt_Arab/1.jsonl.zst 8454662 279441685 1304056136 2299171603
/nird/home/nikolare/hplt/public/two/cleaned/kir_Cyrl/1.jsonl.zst 10041028 246656946 1926165513 3517809700
/nird/home/nikolare/hplt/public/two/cleaned/tat_Cyrl/1.jsonl.zst 13448632 296699512 2157208751 3906219040
/nird/home/nikolare/hplt/public/two/cleaned/uig_Arab/1.jsonl.zst 8982392 223911109 1747778076 3252541634
/nird/home/nikolare/hplt/public/two/cleaned/pan_Guru/1.jsonl.zst 11743514 372167619 1903082204 4754785129
/nird/home/nikolare/hplt/public/two/cleaned/nno_Latn/1.jsonl.zst 34603409 860340527 5405650754 5527564574
/nird/home/nikolare/hplt/public/two/cleaned/khm_Khmr/1.jsonl.zst 9864172 113798513 2123096765 5890490100
/nird/home/nikolare/hplt/public/two/cleaned/eus_Latn/1.jsonl.zst 37621611 776636410 6054139628 6079511848
/nird/home/nikolare/hplt/public/two/cleaned/tgl_Latn/1.jsonl.zst 52879871 1345791414 8132491514 8178231033
/nird/home/nikolare/hplt/public/two/cleaned/guj_Gujr/1.jsonl.zst 20639718 576823189 3387061372 8596095269
/nird/home/nikolare/hplt/public/two/cleaned/sin_Sinh/1.jsonl.zst 33707009 795623365 4982375870 12603117864
/nird/home/nikolare/hplt/public/two/cleaned/tgk_Cyrl/1.jsonl.zst 24851003 624760377 4590819111 8347218986
/nird/home/nikolare/hplt/public/two/cleaned/isl_Latn/1.jsonl.zst 69643257 1536178385 9596087703 10590547186
/nird/home/nikolare/hplt/public/two/cleaned/tur_Latn/5.jsonl.zst 96065174 1477278424 10996922828 11999603318
/nird/home/nikolare/hplt/public/two/cleaned/kan_Knda/1.jsonl.zst 24929282 532858140 4299085386 11258979606
/nird/home/nikolare/hplt/public/two/cleaned/jpn_Jpan/21.jsonl.zst 129629019 225291688 4377055082 11384237718
/nird/home/nikolare/hplt/public/two/cleaned/khk_Cyrl/1.jsonl.zst 53467285 1341721776 9329421261 12348380343
/nird/home/nikolare/hplt/public/two/cleaned/ukr_Cyrl/3.jsonl.zst 46253803 838419678 6067053823 10919785391
/nird/home/nikolare/hplt/public/two/cleaned/tel_Telu/1.jsonl.zst 39190209 835422741 6507364536 16886124277
/nird/home/nikolare/hplt/public/two/cleaned/mya_Mymr/1.jsonl.zst 30504078 453181403 5820674933 16032327491
/nird/home/nikolare/hplt/public/two/cleaned/mar_Deva/1.jsonl.zst 36315277 980749884 6624189111 17234217514
/nird/home/nikolare/hplt/public/two/cleaned/bel_Cyrl/1.jsonl.zst 48844212 1212263254 8542012979 15328693785
/nird/home/nikolare/hplt/public/two/cleaned/mkd_Cyrl/1.jsonl.zst 57008331 1485041668 9443190414 16855328421
/nird/home/nikolare/hplt/public/two/cleaned/als_Latn/1.jsonl.zst 95101980 2713109453 16101038499 17275962299
/nird/home/nikolare/hplt/public/two/cleaned/npi_Deva/1.jsonl.zst 37138196 1128376198 7258641793 19232521579
/nird/home/nikolare/hplt/public/two/cleaned/swe_Latn/1.jsonl.zst 170334309 4178600764 27329964860 28453536666
/nird/home/nikolare/hplt/public/two/cleaned/zho_Hant/6.jsonl.zst 130422775 310660949 6654215011 16941251722
/nird/home/nikolare/hplt/public/two/cleaned/dan_Latn/2.jsonl.zst 191147837 4377741513 27450066797 28121190666
/nird/home/nikolare/hplt/public/two/cleaned/urd_Arab/1.jsonl.zst 50629940 2125687965 10009492128 17664745079
/nird/home/nikolare/hplt/public/two/cleaned/por_Latn/10.jsonl.zst 162706061 3442352430 20889851201 21516768388
/nird/home/nikolare/hplt/public/two/cleaned/deu_Latn/17.jsonl.zst 254652827 4716283683 33283387392 33818072825
/nird/home/nikolare/hplt/public/two/cleaned/zho_Hant/1.jsonl.zst 197144483 461827592 9162892034 22920324283
/nird/home/nikolare/hplt/public/two/cleaned/prs_Arab/1.jsonl.zst 69003437 1844422665 9570032228 16753416155
/nird/home/nikolare/hplt/public/two/cleaned/nob_Latn/2.jsonl.zst 161644838 3739951221 22579098060 23081354757
/nird/home/nikolare/hplt/public/two/cleaned/hye_Armn/1.jsonl.zst 65242460 1404848565 10723110963 19380955211
/nird/home/nikolare/hplt/public/two/cleaned/azj_Latn/1.jsonl.zst 126612778 2569257769 19628729875 22739492545
/nird/home/nikolare/hplt/public/two/cleaned/mal_Mlym/1.jsonl.zst 48003517 973656355 9491616604 25494444800
/nird/home/nikolare/hplt/public/two/cleaned/swe_Latn/4.jsonl.zst 224196094 4614823342 29244791674 30482716824
/nird/home/nikolare/hplt/public/two/cleaned/srp_Cyrl/1.jsonl.zst 93809457 2519280119 16161002499 28786886694
/nird/home/nikolare/hplt/public/two/cleaned/kat_Geor/1.jsonl.zst 63722098 1244311495 10158947556 26587087620
/nird/home/nikolare/hplt/public/two/cleaned/lvs_Latn/1.jsonl.zst 173807592 3460593455 25189313348 27433982065
/nird/home/nikolare/hplt/public/two/cleaned/jpn_Jpan/1.jsonl.zst 246830458 527607714 10341485479 27059363885
/nird/home/nikolare/hplt/public/two/cleaned/kaz_Cyrl/1.jsonl.zst 81006887 1409145862 11134457033 20242314940
/nird/home/nikolare/hplt/public/two/cleaned/nld_Latn/5.jsonl.zst 244650908 5124746003 32192046344 32315611839
/nird/home/nikolare/hplt/public/two/cleaned/slv_Latn/1.jsonl.zst 238644943 5434667588 35268461166 36173514525
/nird/home/nikolare/hplt/public/two/cleaned/bos_Latn/1.jsonl.zst 268156648 7255309986 46085566608 47518533058
/nird/home/nikolare/hplt/public/two/cleaned/nld_Latn/1.jsonl.zst 252602450 6205533112 39935114474 40053824571
/nird/home/nikolare/hplt/public/two/cleaned/spa_Latn/2.jsonl.zst 354620894 8737361466 53284294851 54304305957
/nird/home/nikolare/hplt/public/two/cleaned/spa_Latn/19.jsonl.zst 299955929 6752355251 40885015688 41667989749
/nird/home/nikolare/hplt/public/two/cleaned/est_Latn/1.jsonl.zst 264422814 4741524574 36026670552 37154662376
/nird/home/nikolare/hplt/public/two/cleaned/deu_Latn/1.jsonl.zst 391505632 7827576116 54986831901 55863809762
/nird/home/nikolare/hplt/public/two/cleaned/ces_Latn/4.jsonl.zst 285229437 5910954849 38720303636 42821176622
/nird/home/nikolare/hplt/public/two/cleaned/por_Latn/1.jsonl.zst 304684541 6675308076 41194590144 42446375545
/nird/home/nikolare/hplt/public/two/cleaned/ces_Latn/1.jsonl.zst 251870293 5712062415 37489423096 41491934905
/nird/home/nikolare/hplt/public/two/cleaned/pol_Latn/1.jsonl.zst 463355711 9047130252 64017966408 67168125555
/nird/home/nikolare/hplt/public/two/cleaned/tha_Thai/2.jsonl.zst 97915607 960694864 16218624587 44150647136
/nird/home/nikolare/hplt/public/two/cleaned/hrv_Latn/1.jsonl.zst 297132744 7307412231 48007777780 49369332151
/nird/home/nikolare/hplt/public/two/cleaned/lit_Latn/1.jsonl.zst 322156374 6675938729 50407076860 53570208423
/nird/home/nikolare/hplt/public/two/cleaned/fin_Latn/2.jsonl.zst 326413611 5968760043 49223713602 51252219574
/nird/home/nikolare/hplt/public/two/cleaned/ita_Latn/8.jsonl.zst 419419772 8813723801 56512831430 57206130242
/nird/home/nikolare/hplt/public/two/cleaned/ron_Latn/3.jsonl.zst 595021464 12150960023 75493766229 77639620531
/nird/home/nikolare/hplt/public/two/cleaned/cat_Latn/1.jsonl.zst 383335831 10016729624 60205145378 61992970475
/nird/home/nikolare/hplt/public/two/cleaned/nld_Latn/4.jsonl.zst 554934365 10925703261 69231307483 69472138014
/nird/home/nikolare/hplt/public/two/cleaned/ita_Latn/1.jsonl.zst 538481274 13247722868 85632808032 86588515387
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/149.jsonl.zst 428762671 10031188046 60888981138 61251976305
/nird/home/nikolare/hplt/public/two/cleaned/spa_Latn/1.jsonl.zst 440242708 10001048766 60786033999 61921861263
/nird/home/nikolare/hplt/public/two/cleaned/pol_Latn/3.jsonl.zst 343916716 7670957706 54384101010 57438622716
/nird/home/nikolare/hplt/public/two/cleaned/por_Latn/2.jsonl.zst 410139258 10195031976 63048882070 65008309297
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/37.jsonl.zst 612182189 14699386299 87694735688 88162666615
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/24.jsonl.zst 661301759 14728462698 87698313133 88112005524
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/111.jsonl.zst 594297001 16511773133 98898469298 99619793778
/nird/home/nikolare/hplt/public/two/cleaned/tur_Latn/1.jsonl.zst 364887360 7612765448 57388896820 62761015872
/nird/home/nikolare/hplt/public/two/cleaned/ron_Latn/1.jsonl.zst 418328591 10469005069 65490801436 67618430877
/nird/home/nikolare/hplt/public/two/cleaned/deu_Latn/15.jsonl.zst 567847640 10751754890 76710727188 77919633655
/nird/home/nikolare/hplt/public/two/cleaned/pol_Latn/7.jsonl.zst 555322467 10405679347 73598896967 77419297437
/nird/home/nikolare/hplt/public/two/cleaned/bul_Cyrl/2.jsonl.zst 253407452 5154908149 32381088860 57333557389
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/21.jsonl.zst 649053645 15239938657 90458586860 90914942233
/nird/home/nikolare/hplt/public/two/cleaned/dan_Latn/1.jsonl.zst 681874788 16825662414 105964457227 108568465974
/nird/home/nikolare/hplt/public/two/cleaned/hun_Latn/3.jsonl.zst 448336981 8441325430 61596821223 67459710257
/nird/home/nikolare/hplt/public/two/cleaned/jpn_Jpan/15.jsonl.zst 774525944 1360372572 24431544415 63289135048
/nird/home/nikolare/hplt/public/two/cleaned/deu_Latn/12.jsonl.zst 644411482 11240240064 79456169035 80733138090
/nird/home/nikolare/hplt/public/two/cleaned/spa_Latn/5.jsonl.zst 559365409 15251347627 92155759303 94029540159
/nird/home/nikolare/hplt/public/two/cleaned/tam_Taml/1.jsonl.zst 168591779 2981075445 26244793788 69436148553
/nird/home/nikolare/hplt/public/two/cleaned/deu_Latn/13.jsonl.zst 701568272 11679691580 83145637589 84468453128
/nird/home/nikolare/hplt/public/two/cleaned/zsm_Latn/1.jsonl.zst 579818034 11476393711 78445865159 78837676661
/nird/home/nikolare/hplt/public/two/cleaned/spa_Latn/9.jsonl.zst 546353053 15848082034 96616825006 98605163906
/nird/home/nikolare/hplt/public/two/cleaned/pol_Latn/6.jsonl.zst 643438837 12165507608 85273798244 89764506505
/nird/home/nikolare/hplt/public/two/cleaned/ita_Latn/7.jsonl.zst 736283673 17229618629 110804993225 112123175194
/nird/home/nikolare/hplt/public/two/cleaned/deu_Latn/2.jsonl.zst 696583281 15079972508 107643924935 109329064353
/nird/home/nikolare/hplt/public/two/cleaned/hun_Latn/1.jsonl.zst 406808288 9569612101 71679260182 78719327275
/nird/home/nikolare/hplt/public/two/cleaned/spa_Latn/17.jsonl.zst 757480173 17893966035 109806749796 111987118657
/nird/home/nikolare/hplt/public/two/cleaned/ron_Latn/2.jsonl.zst 683620424 17427234306 109739441166 113915428567
/nird/home/nikolare/hplt/public/two/cleaned/slk_Latn/1.jsonl.zst 494278579 10632615956 70394023708 76356632179
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/22.jsonl.zst 658742984 14855179590 88360478573 88783726583
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/97.jsonl.zst 608701160 16343663608 97946850285 98673014027
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/20.jsonl.zst 646666194 15457214198 91744961202 92211474809
/nird/home/nikolare/hplt/public/two/cleaned/por_Latn/5.jsonl.zst 511789138 13241882069 81412130915 83994332596
/nird/home/nikolare/hplt/public/two/cleaned/spa_Latn/13.jsonl.zst 690868536 17050849123 103253716228 105300624073
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/56.jsonl.zst 597391045 15255203417 90398850942 90933846149
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/95.jsonl.zst 604970210 16486528445 98920235544 99653955415
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/36.jsonl.zst 611623252 14697010198 87693654110 88161317633
/nird/home/nikolare/hplt/public/two/cleaned/spa_Latn/15.jsonl.zst 668766598 17473168428 104667541381 106738970798
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/14.jsonl.zst 663693023 14550186462 86716300311 87118062717
/nird/home/nikolare/hplt/public/two/cleaned/hun_Latn/2.jsonl.zst 563627607 12513050189 91976053652 100915157585
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/60.jsonl.zst 608174363 15778508072 93533537859 94082269651
/nird/home/nikolare/hplt/public/two/cleaned/deu_Latn/4.jsonl.zst 558750898 12607147620 89256029646 90707442900
/nird/home/nikolare/hplt/public/two/cleaned/spa_Latn/6.jsonl.zst 538817608 15036957231 91300846428 93166368486
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/10.jsonl.zst 658982948 15460856424 91814158794 92293950168
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/6.jsonl.zst 652347146 15882949633 94350404995 94851070847
/nird/home/nikolare/hplt/public/two/cleaned/ces_Latn/2.jsonl.zst 628244752 14421359148 93840559525 104028595190
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/86.jsonl.zst 589119425 16417130090 98543073375 99252826894
/nird/home/nikolare/hplt/public/two/cleaned/spa_Latn/4.jsonl.zst 566236456 15378587032 92856839954 94746703172
/nird/home/nikolare/hplt/public/two/cleaned/spa_Latn/14.jsonl.zst 608246994 14593333376 88461868217 90186812220
/nird/home/nikolare/hplt/public/two/cleaned/jpn_Jpan/20.jsonl.zst 813398031 1393469707 27621042056 72065697473
/nird/home/nikolare/hplt/public/two/cleaned/por_Latn/9.jsonl.zst 838985395 19567483486 120725325000 124442623880
/nird/home/nikolare/hplt/public/two/cleaned/nob_Latn/1.jsonl.zst 514329242 17794480942 110691801515 113142529519
/nird/home/nikolare/hplt/public/two/cleaned/spa_Latn/18.jsonl.zst 723186987 17465047473 106245810827 108310054275
/nird/home/nikolare/hplt/public/two/cleaned/deu_Latn/3.jsonl.zst 561649417 12628564893 89270812062 90709554252
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/45.jsonl.zst 595212017 15926040959 95067339260 95652394263
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/5.jsonl.zst 657999159 15889046209 94363891393 94856660467
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/35.jsonl.zst 612487807 14709514118 87786456354 88252802927
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/122.jsonl.zst 598511958 13312051392 79255719776 79810965558
/nird/home/nikolare/hplt/public/two/cleaned/rus_Cyrl/1.jsonl.zst 299325107 5531717340 39403568642 70638617078
/nird/home/nikolare/hplt/public/two/cleaned/por_Latn/3.jsonl.zst 602219189 14600976305 89242746912 91983512633
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/55.jsonl.zst 599290118 15244423355 90238731501 90772907853
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/106.jsonl.zst 585333358 15752008052 94951045177 95599422905
/nird/home/nikolare/hplt/public/two/cleaned/jpn_Jpan/17.jsonl.zst 933957523 1881045910 34618603288 90308520763
/nird/home/nikolare/hplt/public/two/cleaned/deu_Latn/9.jsonl.zst 560260190 13096489743 93181378947 94804147241
/nird/home/nikolare/hplt/public/two/cleaned/ita_Latn/6.jsonl.zst 761637196 14687847412 94245013560 95319290029
/nird/home/nikolare/hplt/public/two/cleaned/eng_Latn/83.jsonl.zst 585092829 16295001976 97823912816 98524143505
