wide00017_filtered,aa	406375	2490897	20742708	9194
wide00017_filtered,ab	109597	378456	3192535	1986
wide00017_filtered,af	52681471	249371257	1660973090	197504
wide00017_filtered,ak	1539379	3889940	23796852	16203
wide00017_filtered,am	7111459	40032388	244816374	48869
wide00017_filtered,ar	3102947388	14616193275	93224711067	13767882
wide00017_filtered,as	1173107	7612421	53169380	10120
wide00017_filtered,ay	69787	282798	2268370	2438
wide00017_filtered,az	259057475	1282682828	9485870417	1163976
wide00017_filtered,ba	370406	2528490	18997961	3634
wide00017_filtered,be	70671372	286943374	2107748554	267985
wide00017_filtered,bg	2475974124	10729600895	70511545350	9648342
wide00017_filtered,bh	431888	3165475	20430990	7625
wide00017_filtered,bi	386672	3336643	20413853	6551
wide00017_filtered,bn	432079147	1994727701	13410693623	2442660
wide00017_filtered,bo	3151217	7948798	141887160	26777
wide00017_filtered,br	2262749	12858694	81640515	27884
wide00017_filtered,bs	60145429	350498205	2419475157	559653
wide00017_filtered,ca	631107033	3559561340	23613838575	4150444
wide00017_filtered,ceb	7096553	32202718	197453027	28825
wide00017_filtered,chr	20847	106716	586626	360
wide00017_filtered,co	58796648	128974401	867991097	224304
wide00017_filtered,crs	2246005	7121677	50241115	20364
wide00017_filtered,cs	4575443436	17782600787	118811803978	21079575
wide00017_filtered,cy	10965952	53881326	354221450	94798
wide00017_filtered,da	3521557539	13898251553	93078428991	52993377
wide00017_filtered,de	22574174356	106213039422	807489380864	148650904
wide00017_filtered,dv	909610	5882104	53808049	12782
wide00017_filtered,dz	464656	1246057	10530706	4420
wide00017_filtered,el	2383788564	9906958622	70821502766	10361946
wide00017_filtered,en	580258508093	2814307950899	19101132972110	4840164246
wide00017_filtered,eo	4575815	28701099	193432164	34457
wide00017_filtered,es	16595756740	83225389808	541356046298	91280795
wide00017_filtered,et	581944385	2137395164	16383340055	2836780
wide00017_filtered,eu	32088532	138110479	1050938427	279896
wide00017_filtered,fa	4191640721	25923862083	142532259605	19283885
wide00017_filtered,fi	2044325998	6257692377	51127190552	7999116
wide00017_filtered,fj	222489	1096321	8008421	4753
wide00017_filtered,fo	7199662	26372723	175690862	56603
wide00017_filtered,fr	42881216201	184954309686	1144278772800	99722732
wide00017_filtered,fy	9454172	60904180	456621557	67542
wide00017_filtered,ga	30121580	124347468	812454781	228660
wide00017_filtered,gd	6137537	25523238	207106030	58627
wide00017_filtered,gl	77994634	362268845	2336200357	637725
wide00017_filtered,gn	4125146	20312624	146017173	52468
wide00017_filtered,gu	15764376	89079250	567484878	119129
wide00017_filtered,gv	3123574	13176684	99291240	40230
wide00017_filtered,ha	3728411	17001506	109012449	29126
wide00017_filtered,haw	5711658	20039579	124942321	49341
wide00017_filtered,hi	759628205	4268916425	25330604952	4334332
wide00017_filtered,hmn	2325335	10562345	61590326	16048
wide00017_filtered,hr	635250474	3053353657	22258522859	3463844
wide00017_filtered,ht	5006934	31433776	173660074	41581
wide00017_filtered,hu	3151403087	11016895940	82970952913	13209322
wide00017_filtered,hy	83825283	360149261	2833973714	547718
wide00017_filtered,ia	6881216	31986566	212851589	53515
wide00017_filtered,id	4203328830	59689107014	433402721755	24332266
wide00017_filtered,ie	168867666	1121556907	7538318093	301700
wide00017_filtered,ig	1735278	6519025	40510418	9221
wide00017_filtered,ik	110887	636367	5681041	3158
wide00017_filtered,is	120486629	437376750	2969246035	407926
wide00017_filtered,it	7177988776	37335424835	247897238675	28860838
wide00017_filtered,iu	313340	1348800	10251216	3074
wide00017_filtered,iw	1086690260	4749602956	28644400263	5463218
wide00017_filtered,ja	23194471172	41937879537	437520655303	123839337
wide00017_filtered,jw	11228753	69232676	483059372	69252
wide00017_filtered,ka	88007854	524871728	3999262742	496803
wide00017_filtered,kha	6364384	29916642	176601328	28965
wide00017_filtered,kk	78552179	353102070	2744385562	308190
wide00017_filtered,kl	506181	2013912	21660648	9182
wide00017_filtered,km	33325857	99869927	1007977718	233778
wide00017_filtered,kn	27234341	111171485	818723088	135790
wide00017_filtered,ko	10365383360	29378856489	154062538093	52498338
wide00017_filtered,ks	18375	232009	1174100	144
wide00017_filtered,ku	8023036	50793499	350731507	69283
wide00017_filtered,ky	5169427	21943564	169624734	28982
wide00017_filtered,la	720276381	3785763308	25263580523	6570409
wide00017_filtered,lb	15359002	57059482	395555740	107970
wide00017_filtered,lg	558906	2896605	23684668	7407
wide00017_filtered,lif	555	1554	9902	8
wide00017_filtered,ln	1965459	8141685	52629356	17971
wide00017_filtered,lo	29512532	70056393	648782274	69164
wide00017_filtered,lt	733322031	2886924551	21838303006	3680345
wide00017_filtered,lv	685467504	2425845331	17946164283	2694332
wide00017_filtered,mfe	2423961	9983036	62944434	23013
wide00017_filtered,mg	7435737	45774051	311753973	46055
wide00017_filtered,mi	4779868	24394015	151169171	28864
wide00017_filtered,mk	86340027	406793614	2692035369	385794
wide00017_filtered,ml	69623909	437681401	3658741354	351437
wide00017_filtered,mn	45386204	201538991	1450264432	319828
wide00017_filtered,mr	48020197	227998776	1601950657	250397
wide00017_filtered,ms	860757014	3276660504	21384518072	3511448
wide00017_filtered,mt	83385114	209241317	1383246487	188094
wide00017_filtered,my	72131630	333180182	2243658346	183184
wide00017_filtered,na	1457165	4415495	27583848	19645
wide00017_filtered,ne	52591207	345018569	2297092989	564893
wide00017_filtered,nl	13973123727	50339028391	368554163689	39199557
wide00017_filtered,nn	39648168	150952751	1008357130	246884
wide00017_filtered,no	1733976768	5849140056	39307913051	6348935
wide00017_filtered,nr	620	5147	74956	25
wide00017_filtered,nso	43337	423372	3125204	1133
wide00017_filtered,ny	1956829	10677064	74213985	12792
wide00017_filtered,oc	5688552	23888378	161312085	34812
wide00017_filtered,om	2011245	9695305	69968913	22869
wide00017_filtered,or	3394975	16617329	109347516	37801
wide00017_filtered,pa	28893010	139434374	807201621	244965
wide00017_filtered,pl	6764903437	25997393962	186819152546	30587917
wide00017_filtered,ps	30285881	139758686	734422135	120090
wide00017_filtered,pt	12603198117	65541700395	426734065564	66552187
wide00017_filtered,qu	714679	3562008	24041129	7230
wide00017_filtered,rm	6631346	21531755	144335446	115534
wide00017_filtered,rn	395064	1378482	10662840	6285
wide00017_filtered,ro	1800174275	7874514892	52042738370	7657671
wide00017_filtered,ru	20656749376	83918372824	613091059746	103295859
wide00017_filtered,rw	12500757	77786385	510111666	56818
wide00017_filtered,sa	14510575	70605912	528561188	103054
wide00017_filtered,sco	17596650	63458793	409447938	176264
wide00017_filtered,sd	2963810	16823231	92555317	18943
wide00017_filtered,sg	534831	1844231	13986474	1875
wide00017_filtered,si	19195571	132940613	931138501	123519
wide00017_filtered,sk	2779595084	9038611569	61538716850	12068052
wide00017_filtered,sl	420154385	1832369704	12480338375	2059115
wide00017_filtered,sm	2169237	8901772	56841020	15871
wide00017_filtered,sn	1869300	7443142	55495921	12439
wide00017_filtered,so	16464518	104681046	709384462	156681
wide00017_filtered,sq	155999694	1058384136	6864062700	969609
wide00017_filtered,sr	1069365003	3695283931	28522903483	3390152
wide00017_filtered,ss	754508	2243894	14444566	12009
wide00017_filtered,st	2500351	9998953	67787146	24917
wide00017_filtered,su	2164440	8680333	60328949	42883
wide00017_filtered,sv	2297763304	9398006113	63364505060	11470992
wide00017_filtered,sw	12112760	60179754	405534700	96898
wide00017_filtered,syr	48237	309515	1971118	796
