108	1	urd_Arab
108	9	uzn_Latn
108	1	vec_Latn
108	54	vie_Latn
108	8	wol_Latn
108	1	yor_Latn
108	1	yue_Hant
108	44	zsm_Latn
108	1	zul_Latn
104	3	ace_Latn
104	3	afr_Latn
104	18	arb_Arab
104	2	arz_Arab
104	14	ast_Latn
104	1	awa_Deva
104	1	azb_Arab
104	1	bem_Latn
104	4	bjn_Latn
104	52	bos_Latn
104	2	bul_Cyrl
104	8	cat_Latn
104	1	ceb_Latn
104	4	ces_Latn
104	404	cmn_Hans
104	98	cmn_Hant
104	26	dan_Latn
104	49	deu_Latn
104	6	ekk_Latn
104	15	ell_Grek
104	1839	eng_Latn
104	25	eus_Latn
104	1	fil_Latn
104	27	fin_Latn
104	81	fra_Latn
104	15	fur_Latn
104	1	gaz_Latn
104	1	gla_Latn
104	1	gle_Latn
104	3	glg_Latn
104	26	gug_Latn
104	3	hat_Latn
104	8	hin_Deva
104	32	hne_Deva
104	2	hrv_Latn
104	14	hun_Latn
104	7	ibo_Latn
104	16	ilo_Latn
104	2336	ind_Latn
104	38	ita_Latn
104	3	jav_Latn
104	38	jpn_Jpan
104	3	kab_Latn
104	1	khk_Cyrl
104	1	kmr_Latn
104	19	kor_Hang
104	1	lij_Latn
104	3	lim_Latn
104	41	lit_Latn
104	2	lmo_Latn
104	1	ltz_Latn
104	1	lvs_Latn
104	1	mai_Deva
104	30	min_Latn
104	99	mlt_Latn
104	62	nld_Latn
104	4	nno_Latn
104	176	nob_Latn
104	1	nso_Latn
104	3272	null
104	26	pag_Latn
104	3	pap_Latn
104	11	pes_Arab
104	36	pol_Latn
104	228	por_Latn
104	4	prs_Arab
104	1	quy_Latn
104	11	ron_Latn
104	42	rus_Cyrl
104	129	slk_Latn
104	5	slv_Latn
104	2	som_Latn
104	124	spa_Latn
104	37	srd_Latn
104	8	sun_Latn
104	20	swe_Latn
104	1	swh_Latn
104	4	szl_Latn
104	1	tgk_Cyrl
104	46	tha_Thai
104	1	tuk_Latn
104	16	tur_Latn
104	13	ukr_Cyrl
104	2	urd_Arab
104	22	uzn_Latn
104	8	vec_Latn
104	153	vie_Latn
104	3	wol_Latn
104	3	xho_Latn
104	2	yue_Hant
104	90	zsm_Latn
104	1	zul_Latn
117	5	ace_Latn
117	49	acm_Arab
117	1	acq_Arab
117	4	aeb_Arab
117	3	afr_Latn
117	27	als_Latn
117	17	apc_Arab
117	1937	arb_Arab
117	38	ars_Arab
117	61	ary_Arab
117	90	arz_Arab
117	82	ast_Latn
117	2	awa_Deva
117	1	ayr_Latn
117	5	azj_Latn
117	4	bak_Cyrl
117	1	ban_Latn
117	3	bem_Latn
117	10	ben_Beng
117	34	bjn_Latn
117	100	bos_Latn
117	1	bul_Cyrl
117	6	cat_Latn
117	5	ces_Latn
117	313	cmn_Hans
117	92	cmn_Hant
117	6	cym_Latn
117	26	dan_Latn
117	17	deu_Latn
117	1	ekk_Latn
117	2	ell_Grek
117	1442	eng_Latn
117	4	epo_Latn
117	2	eus_Latn
117	2	fin_Latn
117	4	fon_Latn
117	29	fra_Latn
117	9	fur_Latn
117	1	gaz_Latn
117	2	gla_Latn
117	2	gle_Latn
117	6	glg_Latn
117	12	gug_Latn
117	2	guj_Gujr
117	4	hat_Latn
117	2	hau_Latn
117	13	heb_Hebr
117	11	hin_Deva
117	3	hne_Deva
117	46	hrv_Latn
117	9	hun_Latn
117	1	ibo_Latn
117	4	ilo_Latn
117	897	ind_Latn
117	1	isl_Latn
117	82	ita_Latn
117	4	jav_Latn
117	79	jpn_Jpan
117	3	kas_Deva
117	1	kat_Geor
117	10	kin_Latn
117	94	kor_Hang
117	4	lim_Latn
117	21	lit_Latn
117	4	lmo_Latn
117	2	ltg_Latn
117	1	lua_Latn
117	2	luo_Latn
117	11	lvs_Latn
117	43	min_Latn
117	1	mkd_Cyrl
117	48	mlt_Latn
117	569	nld_Latn
117	22	nno_Latn
117	193	nob_Latn
117	2454	null
117	1	nya_Latn
117	1	oci_Latn
117	3	pap_Latn
117	201	pes_Arab
117	11	pol_Latn
117	190	por_Latn
117	6	prs_Arab
117	69	ron_Latn
117	122	rus_Cyrl
117	2	shn_Mymr
117	4	slk_Latn
117	25	slv_Latn
117	1	smo_Latn
117	32	snd_Arab
117	1	som_Latn
117	30	spa_Latn
117	18	srd_Latn
117	4	srp_Cyrl
117	4	sun_Latn
117	11	swe_Latn
117	6	swh_Latn
117	13	tha_Thai
117	1	tpi_Latn
117	2	tsn_Latn
117	3	tur_Latn
117	2	twi_Latn
117	15	urd_Arab
117	14	uzn_Latn
117	2	vec_Latn
117	28	vie_Latn
117	1	wol_Latn
117	15	xho_Latn
117	2	yor_Latn
117	5	yue_Hant
117	56	zsm_Latn
111	9	ace_Latn
111	2	ast_Latn
111	2	ayr_Latn
111	12	bam_Latn
111	3	ban_Latn
111	1	bem_Latn
111	2	bjn_Latn
111	5	bos_Latn
111	22	bug_Latn
111	5	bul_Cyrl
111	1	cat_Latn
111	1060	cmn_Hans
111	40	cmn_Hant
111	71	dan_Latn
111	23	deu_Latn
111	4	ekk_Latn
111	9	ell_Grek
111	1007	eng_Latn
111	3	eus_Latn
111	15	fil_Latn
111	17	fin_Latn
111	24	fra_Latn
111	5	fur_Latn
111	2	gaz_Latn
111	1	gla_Latn
111	1	glg_Latn
111	5	hat_Latn
111	1	hau_Latn
111	2	hin_Deva
111	4	hne_Deva
111	12	hrv_Latn
111	4	hun_Latn
111	5	ilo_Latn
111	1629	ind_Latn
111	25	ita_Latn
111	10	jav_Latn
111	56	jpn_Jpan
111	1	kik_Latn
111	60	kor_Hang
111	1	lij_Latn
111	2	lit_Latn
111	1	lmo_Latn
111	1	ltz_Latn
111	1	lus_Latn
111	4	lvs_Latn
111	3	mai_Deva
111	9	min_Latn
111	22	mlt_Latn
111	137	nld_Latn
111	3	nno_Latn
111	120	nob_Latn
111	4850	null
111	2	oci_Latn
111	2	pag_Latn
111	3	pap_Latn
111	7	pes_Arab
111	5	pol_Latn
111	22	por_Latn
111	1	prs_Arab
111	2	quy_Latn
111	2	ron_Latn
111	95	rus_Cyrl
111	2	scn_Latn
111	1	slk_Latn
111	51	slv_Latn
111	16	spa_Latn
111	13	srd_Latn
111	8	sun_Latn
111	12	swe_Latn
111	8	swh_Latn
111	1	tgk_Cyrl
111	93	tha_Thai
111	12	tur_Latn
111	1	twi_Latn
111	1	urd_Arab
111	5	uzn_Latn
111	12	vec_Latn
111	173	vie_Latn
111	135	zsm_Latn
111	1	zul_Latn
101	2	arb_Arab
101	34	ast_Latn
101	1	ayr_Latn
101	27	bam_Latn
101	3	bjn_Latn
101	1	bos_Latn
101	1	bug_Latn
101	1	ceb_Latn
101	5	ces_Latn
101	591	cmn_Hans
101	85	cmn_Hant
101	1	crh_Latn
101	42	dan_Latn
101	39	deu_Latn
101	3	ekk_Latn
101	3	ell_Grek
101	3700	eng_Latn
101	13	eus_Latn
101	1	fil_Latn
101	5	fin_Latn
101	98	fra_Latn
101	3	fur_Latn
101	1	gaz_Latn
101	1	gla_Latn
101	1	gle_Latn
101	7	glg_Latn
101	3	gug_Latn
101	1	hat_Latn
101	2	hau_Latn
101	2	heb_Hebr
101	1	hne_Deva
101	6	hrv_Latn
101	7	hun_Latn
101	2	hye_Armn
101	4	ibo_Latn
101	1	ilo_Latn
101	840	ind_Latn
101	61	ita_Latn
101	219	jpn_Jpan
101	1	kab_Latn
101	2	kaz_Cyrl
101	7	kin_Latn
101	16	kor_Hang
101	1	lij_Latn
101	1	lim_Latn
101	31	lit_Latn
101	5	lmo_Latn
101	1	ltz_Latn
101	2	lvs_Latn
101	1	min_Latn
101	16	mlt_Latn
101	1	mri_Latn
101	432	nld_Latn
101	40	nno_Latn
101	279	nob_Latn
101	7	npi_Deva
101	2627	null
101	2	pap_Latn
101	23	pes_Arab
101	28	pol_Latn
101	36	por_Latn
101	1	run_Latn
101	26	rus_Cyrl
101	2	slk_Latn
101	10	slv_Latn
101	1	smo_Latn
101	2	som_Latn
101	120	spa_Latn
101	16	srd_Latn
101	2	srp_Cyrl
101	1	ssw_Latn
101	2	sun_Latn
101	13	swe_Latn
101	1	swh_Latn
101	42	tha_Thai
101	1	tur_Latn
101	3	ukr_Cyrl
101	13	uzn_Latn
101	10	vec_Latn
101	250	vie_Latn
101	4	wol_Latn
101	4	xho_Latn
101	2	yor_Latn
101	95	zsm_Latn
101	2	zul_Latn
102	2	ace_Latn
102	1	aeb_Arab
102	12	arb_Arab
102	5	ast_Latn
102	2	azb_Arab
102	2	ben_Beng
102	1	bjn_Latn
102	1	cat_Latn
102	1	ces_Latn
102	651	cmn_Hans
102	915	cmn_Hant
102	14	dan_Latn
102	24	deu_Latn
102	6	ekk_Latn
102	1	ell_Grek
102	1473	eng_Latn
102	25	eus_Latn
102	1	fil_Latn
102	2	fin_Latn
102	11	fra_Latn
102	2	fur_Latn
102	1	gaz_Latn
102	1	glg_Latn
102	12	gug_Latn
102	1	hat_Latn
102	1	hau_Latn
102	5	hun_Latn
102	4	hye_Armn
102	1	ilo_Latn
102	539	ind_Latn
102	16	ita_Latn
102	2	jav_Latn
102	753	jpn_Jpan
102	5	kin_Latn
102	15	kor_Hang
102	1	lim_Latn
102	3	lit_Latn
102	1	lmo_Latn
102	1	lug_Latn
102	5	lvs_Latn
102	2	min_Latn
102	6	mlt_Latn
102	11	nld_Latn
102	4	nno_Latn
102	4	nob_Latn
102	4530	null
102	3	pap_Latn
102	85	pes_Arab
102	6	pol_Latn
102	284	por_Latn
102	6	prs_Arab
102	4	ron_Latn
102	43	rus_Cyrl
102	3	slk_Latn
102	32	slv_Latn
102	1	som_Latn
102	223	spa_Latn
102	20	srd_Latn
102	1	sun_Latn
102	7	swe_Latn
102	2	tam_Taml
102	30	tha_Thai
102	3	tpi_Latn
102	2	tso_Latn
102	3	tur_Latn
102	10	uzn_Latn
102	3	vec_Latn
102	116	vie_Latn
102	1	yue_Hant
102	35	zsm_Latn
102	1	zul_Latn
107	3	afr_Latn
107	3	arb_Arab
107	1	arz_Arab
107	46	ast_Latn
107	1	ben_Beng
107	4	bjn_Latn
107	2	bos_Latn
107	2	bug_Latn
107	2	cat_Latn
107	14	ces_Latn
107	389	cmn_Hans
107	129	cmn_Hant
107	1	crh_Latn
107	36	dan_Latn
107	85	deu_Latn
107	7	ekk_Latn
107	1923	eng_Latn
107	24	eus_Latn
107	2	fil_Latn
107	17	fin_Latn
107	28	fra_Latn
107	21	fur_Latn
107	6	gaz_Latn
107	8	gla_Latn
107	1	gle_Latn
107	1	glg_Latn
107	7	gug_Latn
107	1	hat_Latn
107	12	heb_Hebr
107	15	hin_Deva
107	4	hne_Deva
107	9	hrv_Latn
107	7	hun_Latn
107	1	ibo_Latn
107	9	ilo_Latn
107	2733	ind_Latn
107	42	ita_Latn
107	2	jav_Latn
107	35	jpn_Jpan
107	1	kan_Knda
107	1	kaz_Cyrl
107	1	kbp_Latn
107	1	kin_Latn
107	21	kor_Hang
107	1	lij_Latn
107	68	lim_Latn
107	1	lin_Latn
107	3	lit_Latn
107	146	lmo_Latn
107	2	ltg_Latn
107	1	ltz_Latn
107	3	lvs_Latn
107	5	mal_Mlym
107	46	mar_Deva
107	3	min_Latn
107	5	mlt_Latn
107	1	mri_Latn
107	198	nld_Latn
107	8	nno_Latn
107	1	nob_Latn
107	2649	null
107	17	oci_Latn
107	4	pag_Latn
107	7	pap_Latn
107	42	pes_Arab
107	17	pol_Latn
107	94	por_Latn
107	79	ron_Latn
107	2	run_Latn
