108285010283.0	com
11559250834.0	org
9459074238.0	ru
8453531214.0	net
7279938146.0	de
3819873628.0	uk
3441499064.0	jp
3438962178.0	cn
2965591341.0	pl
2952058474.0	it
2921935505.0	fr
2452554140.0	nl
2288862696.0	edu
2167692470.0	br
1757265417.0	info
1684206874.0	cz
1680109348.0	es
1589155199.0	au
1500213545.0	ua
1496930623.0	ca
1168298549.0	eu
1025783587.0	se
1008335268.0	ch
970140831.0	ro
911878831.0	in
908797144.0	hu
871228805.0	gr
869507196.0	be
868884451.0	gov
762940886.0	vn
744082861.0	at
734311600.0	ir
689949849.0	co
683748766.0	dk
673428926.0	kr
601095125.0	tv
586933332.0	tw
578006139.0	ar
537587608.0	no
535738014.0	fi
529883125.0	sk
508136048.0	us
463071408.0	me
461364103.0	cc
449065389.0	pt
443805650.0	biz
434415349.0	tr
409663291.0	mx
409020943.0	id
342534854.0	by
338098518.0	nz
333126567.0	za
325230058.0	il
291195027.0	ie
288262249.0	cl
283181754.0	lt
269837872.0	io
237619413.0	ee
231754641.0	bg
226968576.0	xyz
221049135.0	kz
211908144.0	hr
211208154.0	club
207776633.0	rs
206865422.0	su
206713976.0	xn--p1ai
201260060.0	hk
190246250.0	si
185583382.0	xxx
180086664.0	cat
179084067.0	lv
175906336.0	my
157552931.0	sg
148744566.0	online
144056631.0	th
131932815.0	loan
131450893.0	pro
123713855.0	blog
120306741.0	pe
119513871.0	shop
119436981.0	download
119156054.0	top
115660604.0	fm
113967110.0	app
106275648.0	pk
104719207.0	porn
98321473.0	nu
87602927.0	ph
84060969.0	az
79060162.0	is
77117676.0	news
76776666.0	ng
75758167.0	ae
74997540.0	to
72337275.0	live
70556881.0	site
68427711.0	ws
65915384.0	am
65199800.0	md
63617650.0	ge
61872720.0	mobi
61559907.0	tk
57078448.0	ly
56933771.0	int
54261122.0	ba
54160321.0	lu
53496729.0	store
53167573.0	uy
48200869.0	ec
48110437.0	mk
47534950.0	ve
46431690.0	ma
45395914.0	link
45387190.0	uz
44101119.0	asia
43495416.0	name
40432482.0	ke
40326295.0	la
37685142.0	sa
37525377.0	eus
36114713.0	travel
35466892.0	lk
34848315.0	pw
34725696.0	eg
34333454.0	space
33513156.0	life
32615323.0	tokyo
30809881.0	bd
30295052.0	kg
29196622.0	website
29129115.0	media
28824868.0	ai
28799921.0	icu
28703440.0	today
27739390.0	webcam
27577347.0	work
27426002.0	win
25456472.0	do
25420563.0	al
23939634.0	cy
23347852.0	cr
23148291.0	vip
22839572.0	li
22726372.0	mn
21760058.0	tech
21693776.0	ga
20375936.0	stream
19958358.0	art
19821876.0	world
19729468.0	dev
19612523.0	mil
19539170.0	fun
19446111.0	one
18860371.0	tn
18595197.0	py
18418514.0	gg
18365597.0	date
18282743.0	bid
18202005.0	bz
18061474.0	gal
17915648.0	np
17306284.0	cu
16633894.0	click
16389637.0	gt
16063318.0	buzz
15887968.0	cf
15887726.0	wiki
15776029.0	bo
15101860.0	st
15098875.0	coop
15060274.0	sc
14724561.0	guru
14280231.0	jobs
