path docs
/nird/datalake/NS8112K/one/cleaned/he/he_1.jsonl.zst 2981696
/nird/datalake/NS8112K/one/cleaned/en/en_55.jsonl.zst 9330351
/nird/datalake/NS8112K/one/cleaned/en/en_68.jsonl.zst 4503895
/nird/datalake/NS8112K/one/cleaned/pl/pl_2.jsonl.zst 6002417
/nird/datalake/NS8112K/one/cleaned/en/en_67.jsonl.zst 4245258
/nird/datalake/NS8112K/one/cleaned/my/my_1.jsonl.zst 239473
/nird/datalake/NS8112K/one/cleaned/ml/ml_1.jsonl.zst 469980
/nird/datalake/NS8112K/one/cleaned/en/en_9.jsonl.zst 9761722
/nird/datalake/NS8112K/one/cleaned/en/en_51.jsonl.zst 9748982
/nird/datalake/NS8112K/one/cleaned/ro/ro_2.jsonl.zst 7003817
/nird/datalake/NS8112K/one/cleaned/en/en_61.jsonl.zst 9997901
/nird/datalake/NS8112K/one/cleaned/bg/bg_1.jsonl.zst 3583094
/nird/datalake/NS8112K/one/cleaned/en/en_116.jsonl.zst 7360360
/nird/datalake/NS8112K/one/cleaned/hu/hu_1.jsonl.zst 5407698
/nird/datalake/NS8112K/one/cleaned/da/da_1.jsonl.zst 5979720
/nird/datalake/NS8112K/one/cleaned/en/en_75.jsonl.zst 6790250
/nird/datalake/NS8112K/one/cleaned/nb/nb_1.jsonl.zst 4939288
/nird/datalake/NS8112K/one/cleaned/ar/ar_5.jsonl.zst 3492732
/nird/datalake/NS8112K/one/cleaned/en/en_33.jsonl.zst 9781111
/nird/datalake/NS8112K/one/cleaned/pt/pt_8.jsonl.zst 7325868
/nird/datalake/NS8112K/one/cleaned/tr/tr_2.jsonl.zst 6392734
/nird/datalake/NS8112K/one/cleaned/en/en_16.jsonl.zst 9797643
/nird/datalake/NS8112K/one/cleaned/en/en_101.jsonl.zst 6931404
/nird/datalake/NS8112K/one/cleaned/en/en_69.jsonl.zst 5955778
/nird/datalake/NS8112K/one/cleaned/en/en_91.jsonl.zst 2091240
/nird/datalake/NS8112K/one/cleaned/nl/nl_4.jsonl.zst 9597836
/nird/datalake/NS8112K/one/cleaned/en/en_93.jsonl.zst 4913101
/nird/datalake/NS8112K/one/cleaned/en/en_85.jsonl.zst 2096766
/nird/datalake/NS8112K/one/cleaned/ar/ar_2.jsonl.zst 4561736
/nird/datalake/NS8112K/one/cleaned/es/es_8.jsonl.zst 7098311
/nird/datalake/NS8112K/one/cleaned/hbs/hbs_1.jsonl.zst 5935944
/nird/datalake/NS8112K/one/cleaned/pt/pt_3.jsonl.zst 5018960
