Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
140	:	1725668099.529	     0.522	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/kac_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/kac_Latn/1.jsonl.zst|wc --lines
186	:	1725668099.807	     0.251	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/lua_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/lua_Latn/1.jsonl.zst|wc --lines
131	:	1725668099.490	     0.596	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/fuv_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/fuv_Latn/1.jsonl.zst|wc --lines
176	:	1725668099.739	     0.376	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/tum_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/tum_Latn/1.jsonl.zst|wc --lines
183	:	1725668099.778	     0.414	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/luo_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/luo_Latn/1.jsonl.zst|wc --lines
74	:	1725668099.272	     0.994	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/bjn_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/bjn_Latn/1.jsonl.zst|wc --lines
178	:	1725668099.751	     0.647	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/sag_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/sag_Latn/1.jsonl.zst|wc --lines
139	:	1725668099.523	     1.052	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ace_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ace_Latn/1.jsonl.zst|wc --lines
128	:	1725668099.478	     1.327	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/awa_Deva/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/awa_Deva/1.jsonl.zst|wc --lines
205	:	1725668100.279	     0.533	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/wol_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/wol_Latn/1.jsonl.zst|wc --lines
182	:	1725668099.774	     1.141	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/tpi_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/tpi_Latn/1.jsonl.zst|wc --lines
187	:	1725668099.813	     1.173	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/kab_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/kab_Latn/1.jsonl.zst|wc --lines
158	:	1725668099.623	     1.374	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/min_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/min_Latn/1.jsonl.zst|wc --lines
65	:	1725668099.245	     1.890	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/szl_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/szl_Latn/1.jsonl.zst|wc --lines
170	:	1725668099.682	     1.459	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ban_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ban_Latn/1.jsonl.zst|wc --lines
29	:	1725668099.078	     2.595	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/sna_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/sna_Latn/1.jsonl.zst|wc --lines
153	:	1725668099.597	     2.211	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/fur_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/fur_Latn/1.jsonl.zst|wc --lines
240	:	1725668101.477	     0.427	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/cjk_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/cjk_Latn/1.jsonl.zst|wc --lines
2	:	1725668099.038	     2.893	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/grn_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/grn_Latn/1.jsonl.zst|wc --lines
239	:	1725668101.455	     0.479	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/bam_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/bam_Latn/1.jsonl.zst|wc --lines
249	:	1725668101.752	     0.189	0	69	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/kmb_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/kmb_Latn/1.jsonl.zst|wc --lines
57	:	1725668099.228	     2.771	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ilo_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ilo_Latn/1.jsonl.zst|wc --lines
231	:	1725668101.278	     0.763	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/twi_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/twi_Latn/1.jsonl.zst|wc --lines
258	:	1725668102.048	     0.029	0	69	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/kas_Deva/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/kas_Deva/1.jsonl.zst|wc --lines
121	:	1725668099.449	     2.703	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/srd_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/srd_Latn/1.jsonl.zst|wc --lines
262	:	1725668102.071	     0.176	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/kea_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/kea_Latn/1.jsonl.zst|wc --lines
213	:	1725668100.521	     1.789	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/shn_Mymr/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/shn_Mymr/1.jsonl.zst|wc --lines
253	:	1725668101.872	     0.575	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/bem_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/bem_Latn/1.jsonl.zst|wc --lines
275	:	1725668102.267	     0.220	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/kam_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/kam_Latn/1.jsonl.zst|wc --lines
276	:	1725668102.273	     0.319	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/sat_Olck/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/sat_Olck/1.jsonl.zst|wc --lines
241	:	1725668101.540	     1.163	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ltg_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ltg_Latn/1.jsonl.zst|wc --lines
274	:	1725668102.260	     0.620	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/fij_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/fij_Latn/1.jsonl.zst|wc --lines
172	:	1725668099.694	     3.214	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/yue_Hant/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/yue_Hant/1.jsonl.zst|wc --lines
17	:	1725668099.058	     4.027	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ibo_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ibo_Latn/1.jsonl.zst|wc --lines
76	:	1725668099.277	     3.811	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/vec_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/vec_Latn/1.jsonl.zst|wc --lines
174	:	1725668099.707	     3.527	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/smo_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/smo_Latn/1.jsonl.zst|wc --lines
56	:	1725668099.226	     4.235	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/yor_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/yor_Latn/1.jsonl.zst|wc --lines
298	:	1725668102.555	     1.131	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/ayr_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/ayr_Latn/1.jsonl.zst|wc --lines
78	:	1725668099.283	     4.778	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/sot_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/sot_Latn/1.jsonl.zst|wc --lines
247	:	1725668101.704	     3.053	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/lug_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/lug_Latn/1.jsonl.zst|wc --lines
312	:	1725668104.770	     0.311	0	70	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/bjn_Arab/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/bjn_Arab/1.jsonl.zst|wc --lines
166	:	1725668099.666	     5.458	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/xho_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/xho_Latn/1.jsonl.zst|wc --lines
79	:	1725668099.286	     6.197	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/run_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/run_Latn/1.jsonl.zst|wc --lines
25	:	1725668099.072	     7.368	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/mai_Deva/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/mai_Deva/1.jsonl.zst|wc --lines
235	:	1725668101.305	     5.848	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/nya_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/nya_Latn/1.jsonl.zst|wc --lines
75	:	1725668099.274	     8.162	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/zul_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/zul_Latn/1.jsonl.zst|wc --lines
238	:	1725668101.432	     7.693	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/lao_Laoo/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/lao_Laoo/1.jsonl.zst|wc --lines
204	:	1725668100.274	     9.009	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/pap_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/pap_Latn/1.jsonl.zst|wc --lines
234	:	1725668101.299	     8.348	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/quy_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/quy_Latn/1.jsonl.zst|wc --lines
259	:	1725668102.055	     7.595	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/tir_Ethi/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/tir_Ethi/1.jsonl.zst|wc --lines
265	:	1725668102.093	     7.837	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/lmo_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/lmo_Latn/1.jsonl.zst|wc --lines
323	:	1725668109.958	     0.166	0	69	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/nus_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/nus_Latn/1.jsonl.zst|wc --lines
146	:	1725668099.557	    10.828	0	71	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/kin_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/kin_Latn/1.jsonl.zst|wc --lines
73	:	1725668099.268	    11.901	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/tuk_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/tuk_Latn/1.jsonl.zst|wc --lines
260	:	1725668102.060	     9.375	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/gla_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/gla_Latn/1.jsonl.zst|wc --lines
66	:	1725668099.248	    12.511	0	72	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/cleaned/hat_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/cleaned/hat_Latn/1.jsonl.zst|wc --lines
