Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
124	:	1725672764.063	    17.611	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/kik_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/kik_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
78	:	1725672763.925	    17.870	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/mos_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/mos_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
125	:	1725672764.066	    17.837	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/tsn_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/tsn_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
189	:	1725672764.426	    18.150	0	110	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/lua_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/lua_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
26	:	1725672763.770	    19.173	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/mai_Deva/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/mai_Deva/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
151	:	1725672764.168	    20.408	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/ssw_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/ssw_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
251	:	1725672765.784	    20.799	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/lug_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/lug_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
79	:	1725672763.927	    26.161	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/sot_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/sot_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
149	:	1725672764.160	    26.957	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/ewe_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/ewe_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
142	:	1725672764.133	    27.248	0	113	0	0	set -o pipefail; echo /nird/home/nikolare/hplt/public/two/collections_merged/kac_Latn/1.jsonl.zst|tr '\n' ' '; zstdcat /nird/home/nikolare/hplt/public/two/collections_merged/kac_Latn/1.jsonl.zst|jq -r .text|wc --lines --words --chars --bytes
