path text_newlines text_wcwords text_chars text_bytes
/nird/home/nikolare/hplt/public/two/collections_merged/kea_Latn/1.jsonl.zst  422148 3305023 17875218 18507577
/nird/home/nikolare/hplt/public/two/collections_merged/luo_Latn/1.jsonl.zst 3185336 19931948 149676502 151278298
/nird/home/nikolare/hplt/public/two/collections_merged/dzo_Tibt/1.jsonl.zst 1853679 8124993 96257442 169854033
/nird/home/nikolare/hplt/public/two/collections_merged/kik_Latn/1.jsonl.zst 1537952 7696331 60741970 63669578
/nird/home/nikolare/hplt/public/two/collections_merged/mos_Latn/1.jsonl.zst 6450562 37798080 151077129 180551731
/nird/home/nikolare/hplt/public/two/collections_merged/tsn_Latn/1.jsonl.zst 5431005 22199287 168496128 170410496
/nird/home/nikolare/hplt/public/two/collections_merged/lua_Latn/1.jsonl.zst 1694061 7237195 47212334 47929344
/nird/home/nikolare/hplt/public/two/collections_merged/mai_Deva/1.jsonl.zst 2117182 33601265 170030363 400058094
/nird/home/nikolare/hplt/public/two/collections_merged/ssw_Latn/1.jsonl.zst 5108526 19245706 219365234 228528681
/nird/home/nikolare/hplt/public/two/collections_merged/lug_Latn/1.jsonl.zst 3560437 28415988 267435601 272092032
/nird/home/nikolare/hplt/public/two/collections_merged/sot_Latn/1.jsonl.zst 8032513 56981247 332292400 336849608
/nird/home/nikolare/hplt/public/two/collections_merged/ewe_Latn/1.jsonl.zst 5779469 27851488 291483626 324378497
/nird/home/nikolare/hplt/public/two/collections_merged/kac_Latn/1.jsonl.zst 9256043 39456196 375994925 409834051
/nird/home/nikolare/hplt/public/two/collections_merged/nya_Latn/1.jsonl.zst 7121938 42918591 318501330 322205515
/nird/home/nikolare/hplt/public/two/collections_merged/twi_Latn/1.jsonl.zst 6274425 36548654 258144872 268422828
/nird/home/nikolare/hplt/public/two/collections_merged/quy_Latn/1.jsonl.zst 5302572 44881479 327417332 334535795
/nird/home/nikolare/hplt/public/two/collections_merged/sat_Olck/1.jsonl.zst  217787 2884382 16975950 35513863
/nird/home/nikolare/hplt/public/two/collections_merged/kam_Latn/1.jsonl.zst  842299 5463724 32836957 34943934
/nird/home/nikolare/hplt/public/two/collections_merged/kmb_Latn/1.jsonl.zst 4919327 15846772 109653127 111078095
/nird/home/nikolare/hplt/public/two/collections_merged/fuv_Latn/1.jsonl.zst 8170147 56248925 498795029 512711780
/nird/home/nikolare/hplt/public/two/collections_merged/smo_Latn/1.jsonl.zst 6783476 85615416 507097435 520032375
/nird/home/nikolare/hplt/public/two/collections_merged/ban_Latn/1.jsonl.zst 15368721 74919469 628796428 641619118
/nird/home/nikolare/hplt/public/two/collections_merged/taq_Latn/1.jsonl.zst 30901847 62624897 452932500 478548007
/nird/home/nikolare/hplt/public/two/collections_merged/ltg_Latn/1.jsonl.zst 21595211 69011589 569861215 606241119
/nird/home/nikolare/hplt/public/two/collections_merged/fij_Latn/1.jsonl.zst 3050965 24929245 212082572 214564541
/nird/home/nikolare/hplt/public/two/collections_merged/bam_Latn/1.jsonl.zst 8570611 32234457 230473467 241512710
/nird/home/nikolare/hplt/public/two/collections_merged/tpi_Latn/1.jsonl.zst 16463759 79189987 453626720 458148202
/nird/home/nikolare/hplt/public/two/collections_merged/hne_Deva/1.jsonl.zst 22508180 59776195 324994464 445178953
/nird/home/nikolare/hplt/public/two/collections_merged/sna_Latn/1.jsonl.zst 10817775 72574722 631559023 641386904
/nird/home/nikolare/hplt/public/two/collections_merged/azb_Arab/1.jsonl.zst 7596933 69604615 445295193 774629652
/nird/home/nikolare/hplt/public/two/collections_merged/bem_Latn/1.jsonl.zst 34051735 116220508 612210735 627540136
/nird/home/nikolare/hplt/public/two/collections_merged/asm_Beng/1.jsonl.zst 4762294 94134183 617896801 1532956242
/nird/home/nikolare/hplt/public/two/collections_merged/ibo_Latn/1.jsonl.zst 18862455 121566813 823305989 884146951
/nird/home/nikolare/hplt/public/two/collections_merged/lij_Latn/1.jsonl.zst 29250717 157112506 908358335 1057318527
/nird/home/nikolare/hplt/public/two/collections_merged/sag_Latn/1.jsonl.zst 39561918 136249147 760172123 775519331
/nird/home/nikolare/hplt/public/two/collections_merged/wol_Latn/1.jsonl.zst 10428203 38687809 246238521 257738561
/nird/home/nikolare/hplt/public/two/collections_merged/min_Latn/1.jsonl.zst 23701649 137359014 1073785593 1092684118
/nird/home/nikolare/hplt/public/two/collections_merged/kmr_Latn/1.jsonl.zst 12666822 242643513 1400115568 1549851153
/nird/home/nikolare/hplt/public/two/collections_merged/plt_Latn/1.jsonl.zst 10180530 152732199 1049012036 1067244498
/nird/home/nikolare/hplt/public/two/collections_merged/bug_Latn/1.jsonl.zst 17322136 79026887 620276448 638319280
/nird/home/nikolare/hplt/public/two/collections_merged/snd_Arab/1.jsonl.zst 5582194 115437396 626701913 1045576503
/nird/home/nikolare/hplt/public/two/collections_merged/lus_Latn/1.jsonl.zst 25883898 221829089 1310503967 1326840837
/nird/home/nikolare/hplt/public/two/collections_merged/zul_Latn/1.jsonl.zst 33141935 156417516 1325885077 1366408250
/nird/home/nikolare/hplt/public/two/collections_merged/ace_Latn/1.jsonl.zst 44949744 172750790 1585989859 1645020458
/nird/home/nikolare/hplt/public/two/collections_merged/hau_Latn/1.jsonl.zst 31882498 300869892 1691635665 1724029456
/nird/home/nikolare/hplt/public/two/collections_merged/kin_Latn/1.jsonl.zst 26786539 147928343 1351128716 1398063918
/nird/home/nikolare/hplt/public/two/collections_merged/san_Deva/1.jsonl.zst 11581904 95803857 746251991 1898941909
/nird/home/nikolare/hplt/public/two/collections_merged/ilo_Latn/1.jsonl.zst 40057424 164050201 1104672942 1117007925
/nird/home/nikolare/hplt/public/two/collections_merged/tuk_Latn/1.jsonl.zst 30726628 230236308 1645474810 1768736969
/nird/home/nikolare/hplt/public/two/collections_merged/bjn_Arab/1.jsonl.zst  591748 2161230 18615905 30841945
/nird/home/nikolare/hplt/public/two/collections_merged/fao_Latn/1.jsonl.zst 19692815 165999913 1179857159 1248866256
/nird/home/nikolare/hplt/public/two/collections_merged/bod_Tibt/1.jsonl.zst 2587058 15525080 680829154 1995918405
/nird/home/nikolare/hplt/public/two/collections_merged/run_Latn/1.jsonl.zst 36907884 232013542 1688678086 1718813371
/nird/home/nikolare/hplt/public/two/collections_merged/bjn_Latn/1.jsonl.zst 49146802 209289332 1670827374 1757030164
/nird/home/nikolare/hplt/public/two/collections_merged/lao_Laoo/1.jsonl.zst 9355422 66185500 931664084 2399810721
/nird/home/nikolare/hplt/public/two/collections_merged/mri_Latn/1.jsonl.zst 13429317 157417042 829140669 855775685
/nird/home/nikolare/hplt/public/two/collections_merged/ory_Orya/1.jsonl.zst 5590049 145778303 947332944 2448464447
/nird/home/nikolare/hplt/public/two/collections_merged/bak_Cyrl/1.jsonl.zst 14889111 144562003 1024575374 1755741405
/nird/home/nikolare/hplt/public/two/collections_merged/jav_Latn/1.jsonl.zst 31439630 311458248 2437670299 2472555134
/nird/home/nikolare/hplt/public/two/collections_merged/gla_Latn/1.jsonl.zst 43721864 302571465 2122162652 2171916432
/nird/home/nikolare/hplt/public/two/collections_merged/nus_Latn/1.jsonl.zst  275468 5197955 44570565 55154825
/nird/home/nikolare/hplt/public/two/collections_merged/yor_Latn/1.jsonl.zst 30698956 246784074 1500095956 2019149533
/nird/home/nikolare/hplt/public/two/collections_merged/awa_Deva/1.jsonl.zst 64964889 319728989 1907717351 2359996890
/nird/home/nikolare/hplt/public/two/collections_merged/gaz_Latn/1.jsonl.zst 14064606 120651527 1207235306 1222789454
/nird/home/nikolare/hplt/public/two/collections_merged/tir_Ethi/1.jsonl.zst 38584108 194514120 2311745086 3173391409
/nird/home/nikolare/hplt/public/two/collections_merged/crh_Latn/1.jsonl.zst 59371431 303683484 2011640848 2172142244
/nird/home/nikolare/hplt/public/two/collections_merged/ydd_Hebr/1.jsonl.zst 9476649 150990074 911055690 1567272564
/nird/home/nikolare/hplt/public/two/collections_merged/epo_Latn/1.jsonl.zst 51268716 681984300 4329665401 4428786434
/nird/home/nikolare/hplt/public/two/collections_merged/pbt_Arab/1.jsonl.zst 13493959 334952080 1587399495 2760828293
/nird/home/nikolare/hplt/public/two/collections_merged/szl_Latn/1.jsonl.zst 73394358 497279059 3754738904 3868032156
/nird/home/nikolare/hplt/public/two/collections_merged/ltz_Latn/1.jsonl.zst 83313572 419245927 2606935577 2682476477
/nird/home/nikolare/hplt/public/two/collections_merged/pan_Guru/1.jsonl.zst 34517073 517322106 2673864692 6264398248
/nird/home/nikolare/hplt/public/two/collections_merged/kab_Latn/1.jsonl.zst 61518624 257645674 3263602702 3421331262
/nird/home/nikolare/hplt/public/two/collections_merged/oci_Latn/1.jsonl.zst 86547588 536378567 3317897558 3418696477
/nird/home/nikolare/hplt/public/two/collections_merged/uig_Arab/1.jsonl.zst 21444638 317318732 2476996243 4498418959
/nird/home/nikolare/hplt/public/two/collections_merged/gle_Latn/1.jsonl.zst 57522098 573324652 3884046409 4058982692
/nird/home/nikolare/hplt/public/two/collections_merged/pap_Latn/1.jsonl.zst 89438226 416976214 2463919962 2506944803
/nird/home/nikolare/hplt/public/two/collections_merged/ayr_Latn/1.jsonl.zst 84867420 402048584 2403526600 2442646310
/nird/home/nikolare/hplt/public/two/collections_merged/sun_Latn/1.jsonl.zst 83332375 505499858 3447471426 3499252406
/nird/home/nikolare/hplt/public/two/collections_merged/kir_Cyrl/1.jsonl.zst 25492976 338515067 2598253893 4633416436
/nird/home/nikolare/hplt/public/two/collections_merged/som_Latn/1.jsonl.zst 76868088 661663387 5302305803 5357138708
/nird/home/nikolare/hplt/public/two/collections_merged/cym_Latn/1.jsonl.zst 79450932 793124108 5351844107 5432874749
/nird/home/nikolare/hplt/public/two/collections_merged/fur_Latn/1.jsonl.zst 133329185 475042727 2854763012 2996119132
/nird/home/nikolare/hplt/public/two/collections_merged/lmo_Latn/1.jsonl.zst 108781809 626578325 5194539859 5345883086
/nird/home/nikolare/hplt/public/two/collections_merged/yue_Hant/1.jsonl.zst 131064015 235766941 2266049229 4147641118
/nird/home/nikolare/hplt/public/two/collections_merged/xho_Latn/1.jsonl.zst 56467195 494954206 6620500105 6719789656
/nird/home/nikolare/hplt/public/two/collections_merged/ckb_Arab/1.jsonl.zst 22551908 442617000 2858554899 5127604561
/nird/home/nikolare/hplt/public/two/collections_merged/tat_Cyrl/1.jsonl.zst 36627757 452345703 3207440102 5665021848
/nird/home/nikolare/hplt/public/two/collections_merged/hat_Latn/1.jsonl.zst 162557312 944625605 5694305679 5930606433
/nird/home/nikolare/hplt/public/two/collections_merged/swh_Latn/1.jsonl.zst 95868921 1154952831 7545438942 7615794659
/nird/home/nikolare/hplt/public/two/collections_merged/grn_Latn/1.jsonl.zst 169008133 1017533560 6954301747 7209386369
/nird/home/nikolare/hplt/public/two/collections_merged/mlt_Latn/1.jsonl.zst 129156996 930515890 6966444919 7159914413
/nird/home/nikolare/hplt/public/two/collections_merged/guj_Gujr/1.jsonl.zst 51478807 738527998 4577439668 10767073509
/nird/home/nikolare/hplt/public/two/collections_merged/khm_Khmr/1.jsonl.zst 38337142 210164455 3593523512 9709530913
/nird/home/nikolare/hplt/public/two/collections_merged/lim_Latn/1.jsonl.zst 347022872 1640903826 11193420692 11345060903
/nird/home/nikolare/hplt/public/two/collections_merged/eus_Latn/1.jsonl.zst 156655499 2298999760 16769440039 16879838955
/nird/home/nikolare/hplt/public/two/collections_merged/tgk_Cyrl/1.jsonl.zst 86322333 878166643 6168882277 10859162649
/nird/home/nikolare/hplt/public/two/collections_merged/sin_Sinh/1.jsonl.zst 54626255 1027698691 6608539600 15971959395
/nird/home/nikolare/hplt/public/two/collections_merged/kan_Knda/1.jsonl.zst 71246002 739799579 5727778592 14220062260
/nird/home/nikolare/hplt/public/two/collections_merged/ukr_Cyrl/3.jsonl.zst 87073439 1144728746 8143785014 14294119460
/nird/home/nikolare/hplt/public/two/collections_merged/vec_Latn/1.jsonl.zst 425907228 1605843628 10700361195 10867528104
/nird/home/nikolare/hplt/public/two/collections_merged/isl_Latn/1.jsonl.zst 153031195 2130525057 13365601900 14701826057
/nird/home/nikolare/hplt/public/two/collections_merged/ast_Latn/1.jsonl.zst 361086779 1985238987 12779182628 13551646070
/nird/home/nikolare/hplt/public/two/collections_merged/khk_Cyrl/1.jsonl.zst 88344401 1722216379 11889337541 15559770548
/nird/home/nikolare/hplt/public/two/collections_merged/nno_Latn/1.jsonl.zst 224169631 1829736729 11855734349 12140144444
/nird/home/nikolare/hplt/public/two/collections_merged/tur_Latn/5.jsonl.zst 261876254 2526911907 17873073224 19336145782
/nird/home/nikolare/hplt/public/two/collections_merged/tel_Telu/1.jsonl.zst 70306340 1047182970 8059331649 20262614741
/nird/home/nikolare/hplt/public/two/collections_merged/mal_Mlym/1.jsonl.zst 76763940 1198135725 11458920814 30022184225
/nird/home/nikolare/hplt/public/two/collections_merged/npi_Deva/1.jsonl.zst 54527939 1350373916 8696739568 22674794589
/nird/home/nikolare/hplt/public/two/collections_merged/tgl_Latn/1.jsonl.zst 321674418 3401084861 23057806584 23171551725
/nird/home/nikolare/hplt/public/two/collections_merged/mar_Deva/1.jsonl.zst 68556123 1249244214 8349615262 21144955976
/nird/home/nikolare/hplt/public/two/collections_merged/por_Latn/10.jsonl.zst 375222352 4826307646 29238015576 30076577578
/nird/home/nikolare/hplt/public/two/collections_merged/als_Latn/1.jsonl.zst 304294712 4372079575 28416802362 30091668721
/nird/home/nikolare/hplt/public/two/collections_merged/mkd_Cyrl/1.jsonl.zst 164743131 2078965532 13387885223 22942288092
/nird/home/nikolare/hplt/public/two/collections_merged/azj_Latn/1.jsonl.zst 409537153 4417014583 34651546021 39573569921
/nird/home/nikolare/hplt/public/two/collections_merged/mag_Deva/1.jsonl.zst 35612418 4431451006 50014933423 50143818255
/nird/home/nikolare/hplt/public/two/collections_merged/mya_Mymr/1.jsonl.zst 75114964 787239142 9807111265 26323681880
/nird/home/nikolare/hplt/public/two/collections_merged/srd_Latn/1.jsonl.zst 675849976 3714857180 25182437111 25518455508
/nird/home/nikolare/hplt/public/two/collections_merged/kaz_Cyrl/1.jsonl.zst 151468262 1998314965 15354911043 27430881184
/nird/home/nikolare/hplt/public/two/collections_merged/urd_Arab/1.jsonl.zst 229882046 3284313431 15893990708 26572048821
/nird/home/nikolare/hplt/public/two/collections_merged/jpn_Jpan/21.jsonl.zst 430553159 944659684 12576221097 27868522874
/nird/home/nikolare/hplt/public/two/collections_merged/swe_Latn/1.jsonl.zst 391737669 5703470570 37275181830 38702379698
/nird/home/nikolare/hplt/public/two/collections_merged/slk_Latn/2.jsonl.zst 1216171612 5815208093 42125305919 45045810705
/nird/home/nikolare/hplt/public/two/collections_merged/kat_Geor/1.jsonl.zst 195098554 1929447669 15255471624 37201683479
/nird/home/nikolare/hplt/public/two/collections_merged/zho_Hant/6.jsonl.zst 455611169 1001414966 13893059012 31474889462
/nird/home/nikolare/hplt/public/two/collections_merged/zho_Hant/1.jsonl.zst 348017819 827268657 13284758652 31510514794
/nird/home/nikolare/hplt/public/two/collections_merged/spa_Latn/19.jsonl.zst 582922472 9371172868 57241412671 58288076656
/nird/home/nikolare/hplt/public/two/collections_merged/hye_Armn/1.jsonl.zst 123724904 1716532445 12971086050 23033444859
/nird/home/nikolare/hplt/public/two/collections_merged/nld_Latn/5.jsonl.zst 727971321 8329846206 53282054628 53582847483
/nird/home/nikolare/hplt/public/two/collections_merged/por_Latn/1.jsonl.zst 952408681 10534913072 63657015475 65408115250
/nird/home/nikolare/hplt/public/two/collections_merged/spa_Latn/2.jsonl.zst 747419545 11911004962 72720397812 74082532435
/nird/home/nikolare/hplt/public/two/collections_merged/srp_Cyrl/1.jsonl.zst 249627667 3831601873 26686773277 45892211380
/nird/home/nikolare/hplt/public/two/collections_merged/amh_Ethi/1.jsonl.zst 725189042 7213171492 65578216892 67689433758
/nird/home/nikolare/hplt/public/two/collections_merged/deu_Latn/17.jsonl.zst 569626980 7010904545 49516512243 50309128253
/nird/home/nikolare/hplt/public/two/collections_merged/lvs_Latn/1.jsonl.zst 656948379 6256597749 47623214038 51340055194
/nird/home/nikolare/hplt/public/two/collections_merged/tam_Taml/1.jsonl.zst 322595054 3963304133 34086884263 87177258679
/nird/home/nikolare/hplt/public/two/collections_merged/ces_Latn/1.jsonl.zst 470857136 7737656233 50411116282 55530739917
/nird/home/nikolare/hplt/public/two/collections_merged/nld_Latn/1.jsonl.zst 767514472 9217725837 58508401586 58731357777
/nird/home/nikolare/hplt/public/two/collections_merged/pol_Latn/3.jsonl.zst 590863663 9450799177 66769847177 70372133502
/nird/home/nikolare/hplt/public/two/collections_merged/nob_Latn/1.jsonl.zst 620412168 12731041197 80979157477 82589412980
/nird/home/nikolare/hplt/public/two/collections_merged/ita_Latn/8.jsonl.zst 846698807 12174525595 78458230286 79353502168
/nird/home/nikolare/hplt/public/two/collections_merged/prs_Arab/1.jsonl.zst 413496572 5206778555 28737476795 46549190004
/nird/home/nikolare/hplt/public/two/collections_merged/bos_Latn/1.jsonl.zst 860561253 13584982867 89087873389 91822768915
/nird/home/nikolare/hplt/public/two/collections_merged/est_Latn/1.jsonl.zst 822023870 8054379222 62779904476 64581182863
/nird/home/nikolare/hplt/public/two/collections_merged/bel_Cyrl/1.jsonl.zst 167783004 2270079654 18850515038 33241784163
/nird/home/nikolare/hplt/public/two/collections_merged/zsm_Latn/2.jsonl.zst 1303295592 11767417880 80321029473 81172875130
/nird/home/nikolare/hplt/public/two/collections_merged/jpn_Jpan/1.jsonl.zst 435361377 989333607 15548821454 38402057582
/nird/home/nikolare/hplt/public/two/collections_merged/spa_Latn/1.jsonl.zst 1067358353 14325880895 87118092752 88754930179
/nird/home/nikolare/hplt/public/two/collections_merged/spa_Latn/11.jsonl.zst 764920304 18431956403 112855575981 115199122575
/nird/home/nikolare/hplt/public/two/collections_merged/spa_Latn/4.jsonl.zst 872797230 18648433180 112957742742 115252649127
/nird/home/nikolare/hplt/public/two/collections_merged/slv_Latn/1.jsonl.zst 1010516994 9830251636 68363014850 69960014285
/nird/home/nikolare/hplt/public/two/collections_merged/spa_Latn/6.jsonl.zst 863634368 18389695024 112168522667 114461435101
/nird/home/nikolare/hplt/public/two/collections_merged/eng_Latn/86.jsonl.zst 832461313 18955211220 114597079370 115457312207
/nird/home/nikolare/hplt/public/two/collections_merged/deu_Latn/3.jsonl.zst 962229399 15819813126 111626795249 113419546843
/nird/home/nikolare/hplt/public/two/collections_merged/hrv_Latn/1.jsonl.zst 1128037216 14195550141 92864840654 95384146702
/nird/home/nikolare/hplt/public/two/collections_merged/deu_Latn/1.jsonl.zst 847398071 10803043539 75350414309 76541868999
/nird/home/nikolare/hplt/public/two/collections_merged/tha_Thai/1.jsonl.zst 493983502 3065678473 44949031156 117216807252
/nird/home/nikolare/hplt/public/two/collections_merged/pol_Latn/7.jsonl.zst 1282107109 15382707744 108113213152 113259666283
/nird/home/nikolare/hplt/public/two/collections_merged/eng_Latn/45.jsonl.zst 935614613 18911095018 113603812255 114329846040
/nird/home/nikolare/hplt/public/two/collections_merged/swe_Latn/4.jsonl.zst 1582849833 10455197978 70529102474 72807320411
/nird/home/nikolare/hplt/public/two/collections_merged/eng_Latn/50.jsonl.zst 938465039 18915763182 113595044682 114316598019
/nird/home/nikolare/hplt/public/two/collections_merged/hun_Latn/2.jsonl.zst 1046756366 15535883427 113724196378 124408495216
/nird/home/nikolare/hplt/public/two/collections_merged/ita_Latn/4.jsonl.zst 755604784 17414324505 112682018983 114404255131
/nird/home/nikolare/hplt/public/two/collections_merged/spa_Latn/5.jsonl.zst 872602278 18582174041 112653400495 114940446114
/nird/home/nikolare/hplt/public/two/collections_merged/tur_Latn/1.jsonl.zst 633730966 9696323659 71892947704 78393343156
/nird/home/nikolare/hplt/public/two/collections_merged/lit_Latn/1.jsonl.zst 888098960 10033317404 76415773821 80665766773
/nird/home/nikolare/hplt/public/two/collections_merged/dan_Latn/1.jsonl.zst 749998122 13185900974 84496081575 86453091185
/nird/home/nikolare/hplt/public/two/collections_merged/zsm_Latn/1.jsonl.zst 1803225374 16894572333 113202591573 114451186290
/nird/home/nikolare/hplt/public/two/collections_merged/ces_Latn/4.jsonl.zst 2055913354 13777094140 94131771083 102640439242
/nird/home/nikolare/hplt/public/two/collections_merged/eng_Latn/56.jsonl.zst 1011862195 18914010964 113022273067 113715038174
/nird/home/nikolare/hplt/public/two/collections_merged/eng_Latn/87.jsonl.zst 859335356 18876674672 114068133988 114979471725
/nird/home/nikolare/hplt/public/two/collections_merged/ron_Latn/1.jsonl.zst 703205990 12840279818 80538136172 83050395094
/nird/home/nikolare/hplt/public/two/collections_merged/por_Latn/2.jsonl.zst 816789066 13236604892 81535351844 83980533610
/nird/home/nikolare/hplt/public/two/collections_merged/eng_Latn/36.jsonl.zst 1116527270 18747214095 112368873433 112979372417
/nird/home/nikolare/hplt/public/two/collections_merged/eng_Latn/55.jsonl.zst 1012840352 18931502513 113029547608 113723485633
/nird/home/nikolare/hplt/public/two/collections_merged/ita_Latn/2.jsonl.zst 1023473725 21127625406 136262594732 138037359422
/nird/home/nikolare/hplt/public/two/collections_merged/deu_Latn/8.jsonl.zst 856089045 15711587048 112541747476 114525993033
/nird/home/nikolare/hplt/public/two/collections_merged/por_Latn/5.jsonl.zst 811519244 15720065285 96999981866 100029214989
/nird/home/nikolare/hplt/public/two/collections_merged/ita_Latn/3.jsonl.zst 803011318 18240563314 117916326715 119675575016
/nird/home/nikolare/hplt/public/two/collections_merged/eng_Latn/51.jsonl.zst 999535487 18898112946 113211548469 113912241356
/nird/home/nikolare/hplt/public/two/collections_merged/hun_Latn/3.jsonl.zst 2383095388 16787395116 123746666010 133768286146
/nird/home/nikolare/hplt/public/two/collections_merged/spa_Latn/18.jsonl.zst 1401428429 24012225129 147387686103 150184984109
/nird/home/nikolare/hplt/public/two/collections_merged/eng_Latn/2.jsonl.zst 870380985 14797695664 88463462075 88868418876
/nird/home/nikolare/hplt/public/two/collections_merged/pol_Latn/1.jsonl.zst 1006541119 12403422935 86634897385 90632645040
/nird/home/nikolare/hplt/public/two/collections_merged/spa_Latn/16.jsonl.zst 1128184834 24241389027 145957944279 148830938960
/nird/home/nikolare/hplt/public/two/collections_merged/fin_Latn/1.jsonl.zst 769563118 11159166695 93869771580 97340064881
/nird/home/nikolare/hplt/public/two/collections_merged/dan_Latn/2.jsonl.zst 2053405229 18639822398 121431470300 124317808705
/nird/home/nikolare/hplt/public/two/collections_merged/hun_Latn/1.jsonl.zst 733256307 11674526148 87030006521 95253003549
/nird/home/nikolare/hplt/public/two/collections_merged/cat_Latn/1.jsonl.zst 724769748 12694284858 78069490241 80278719711
/nird/home/nikolare/hplt/public/two/collections_merged/fin_Latn/2.jsonl.zst 2346242008 17103827732 141766059381 146632064297
/nird/home/nikolare/hplt/public/two/collections_merged/eng_Latn/65.jsonl.zst 969163397 19013107241 113455057045 114147190541
/nird/home/nikolare/hplt/public/two/collections_merged/deu_Latn/9.jsonl.zst 880965096 15747522778 112140223443 114112349782
/nird/home/nikolare/hplt/public/two/collections_merged/ita_Latn/6.jsonl.zst 2177513199 23488826505 152305729136 153821284756
/nird/home/nikolare/hplt/public/two/collections_merged/ita_Latn/1.jsonl.zst 1050612097 17107433225 110045392941 111234616760
/nird/home/nikolare/hplt/public/two/collections_merged/nld_Latn/4.jsonl.zst 2673282712 22274289484 146966420597 147616540339
/nird/home/nikolare/hplt/public/two/collections_merged/eng_Latn/71.jsonl.zst 1322754835 25855464674 155922423574 157069747275
/nird/home/nikolare/hplt/public/two/collections_merged/spa_Latn/7.jsonl.zst 1210470787 25286371053 154086620800 157201211862
/nird/home/nikolare/hplt/public/two/collections_merged/por_Latn/8.jsonl.zst 1369421158 24205875574 146656725552 150936096595
/nird/home/nikolare/hplt/public/two/collections_merged/pol_Latn/2.jsonl.zst 1472207985 21327158463 150458198962 158060402495
/nird/home/nikolare/hplt/public/two/collections_merged/spa_Latn/13.jsonl.zst 1539657782 24468291883 150296399727 153236734328
/nird/home/nikolare/hplt/public/two/collections_merged/eng_Latn/76.jsonl.zst 828801484 18975761068 114717568510 115579665666
/nird/home/nikolare/hplt/public/two/collections_merged/eng_Latn/11.jsonl.zst 1085605096 18940985522 113128093028 113715654996
/nird/home/nikolare/hplt/public/two/collections_merged/spa_Latn/9.jsonl.zst 763987033 18411650319 112813882069 115148208079
/nird/home/nikolare/hplt/public/two/collections_merged/eng_Latn/5.jsonl.zst 1008040267 19051117454 113733980593 114325904291
/nird/home/nikolare/hplt/public/two/collections_merged/por_Latn/3.jsonl.zst 993288124 17953041900 109883201578 113180461289
/nird/home/nikolare/hplt/public/two/collections_merged/slk_Latn/1.jsonl.zst 1194487658 14507071577 95570447897 103033224948
/nird/home/nikolare/hplt/public/two/collections_merged/bul_Cyrl/2.jsonl.zst 655772236 7318048871 49104279597 84119870941
/nird/home/nikolare/hplt/public/two/collections_merged/ces_Latn/3.jsonl.zst 1688947312 22427451994 144751118298 159555332888
/nird/home/nikolare/hplt/public/two/collections_merged/hin_Deva/1.jsonl.zst 751516908 13759853830 74077327707 176451932292
/nird/home/nikolare/hplt/public/two/collections_merged/deu_Latn/16.jsonl.zst 1663441676 23199915816 163945249078 166544895552
/nird/home/nikolare/hplt/public/two/collections_merged/spa_Latn/10.jsonl.zst 761018259 18464212517 112988971917 115332556427
/nird/home/nikolare/hplt/public/two/collections_merged/eng_Latn/111.jsonl.zst 843856232 19021357313 114750666436 115637860417
/nird/home/nikolare/hplt/public/two/collections_merged/deu_Latn/4.jsonl.zst 970221346 15809757552 111820339499 113634038677
/nird/home/nikolare/hplt/public/two/collections_merged/spa_Latn/14.jsonl.zst 1736613504 22808880403 139503998775 142160934061
