lines	wide00015_filtered_urls.txt part0	-	5123281749
unique_lines	wide00015_filtered_urls.txt part0	-	328751702
intersection	wide00015_filtered_urls.txt part0	cc40_urls.txt	12879889
intersection	wide00015_filtered_urls.txt	cc40_urls.txt	12879889
